instance_count	machine_type	slots	memory	data_size_MB	line_length	lines	p_occurrence	gross_runtime	cpu_sysbench	disk_seq_fio	memory_sysbench
4	m4.2xlarge	32	128000	15150	100	150000000	0.5	140	0.73813508679461	0.917837907061713	0.817114731721182
4	m4.2xlarge	32	128000	15150	100	150000000	0.5	140	0.73813508679461	0.917837907061713	0.817114731721182
4	m4.2xlarge	32	128000	15150	100	150000000	0.75	170	0.73813508679461	0.917837907061713	0.817114731721182
4	m4.2xlarge	32	128000	15150	100	150000000	0.75	172	0.73813508679461	0.917837907061713	0.817114731721182
4	m4.2xlarge	32	128000	15150	100	150000000	0.75	172	0.73813508679461	0.917837907061713	0.817114731721182
4	m4.2xlarge	32	128000	15150	100	150000000	0.75	174	0.73813508679461	0.917837907061713	0.817114731721182
4	m4.2xlarge	32	128000	15150	100	150000000	0.75	176	0.73813508679461	0.917837907061713	0.817114731721182
4	m4.2xlarge	32	128000	15150	100	150000000	1.0	204	0.73813508679461	0.917837907061713	0.817114731721182
4	m4.2xlarge	32	128000	15150	100	150000000	1.0	204	0.73813508679461	0.917837907061713	0.817114731721182
4	m4.2xlarge	32	128000	15150	100	150000000	1.0	206	0.73813508679461	0.917837907061713	0.817114731721182
4	m4.2xlarge	32	128000	15150	100	150000000	1.0	210	0.73813508679461	0.917837907061713	0.817114731721182
4	m4.2xlarge	32	128000	15150	100	150000000	1.0	210	0.73813508679461	0.917837907061713	0.817114731721182
4	m4.2xlarge	32	128000	17675	100	175000000	0.0	80	0.73813508679461	0.917837907061713	0.817114731721182
4	m4.2xlarge	32	128000	17675	100	175000000	0.0	82	0.73813508679461	0.917837907061713	0.817114731721182
4	m4.2xlarge	32	128000	17675	100	175000000	0.0	82	0.73813508679461	0.917837907061713	0.817114731721182
4	m4.2xlarge	32	128000	17675	100	175000000	0.0	82	0.73813508679461	0.917837907061713	0.817114731721182
4	m4.2xlarge	32	128000	17675	100	175000000	0.0	86	0.73813508679461	0.917837907061713	0.817114731721182
4	m4.2xlarge	32	128000	17675	100	175000000	0.25	116	0.73813508679461	0.917837907061713	0.817114731721182
4	m4.2xlarge	32	128000	17675	100	175000000	0.25	118	0.73813508679461	0.917837907061713	0.817114731721182
4	m4.2xlarge	32	128000	17675	100	175000000	0.25	118	0.73813508679461	0.917837907061713	0.817114731721182
4	m4.2xlarge	32	128000	17675	100	175000000	0.25	118	0.73813508679461	0.917837907061713	0.817114731721182
4	m4.2xlarge	32	128000	17675	100	175000000	0.25	118	0.73813508679461	0.917837907061713	0.817114731721182
4	m4.2xlarge	32	128000	17675	100	175000000	0.5	152	0.73813508679461	0.917837907061713	0.817114731721182
4	m4.2xlarge	32	128000	17675	100	175000000	0.5	152	0.73813508679461	0.917837907061713	0.817114731721182
4	m4.2xlarge	32	128000	17675	100	175000000	0.5	156	0.73813508679461	0.917837907061713	0.817114731721182
4	m4.2xlarge	32	128000	17675	100	175000000	0.5	156	0.73813508679461	0.917837907061713	0.817114731721182
4	m4.2xlarge	32	128000	17675	100	175000000	0.5	158	0.73813508679461	0.917837907061713	0.817114731721182
4	m4.2xlarge	32	128000	17675	100	175000000	0.75	188	0.73813508679461	0.917837907061713	0.817114731721182
4	m4.2xlarge	32	128000	17675	100	175000000	0.75	190	0.73813508679461	0.917837907061713	0.817114731721182
4	m4.2xlarge	32	128000	17675	100	175000000	0.75	196	0.73813508679461	0.917837907061713	0.817114731721182
4	m4.2xlarge	32	128000	17675	100	175000000	0.75	198	0.73813508679461	0.917837907061713	0.817114731721182
4	m4.2xlarge	32	128000	17675	100	175000000	0.75	198	0.73813508679461	0.917837907061713	0.817114731721182
4	m4.2xlarge	32	128000	17675	100	175000000	1.0	222	0.73813508679461	0.917837907061713	0.817114731721182
4	m4.2xlarge	32	128000	17675	100	175000000	1.0	234	0.73813508679461	0.917837907061713	0.817114731721182
4	m4.2xlarge	32	128000	17675	100	175000000	1.0	238	0.73813508679461	0.917837907061713	0.817114731721182
4	m4.2xlarge	32	128000	17675	100	175000000	1.0	242	0.73813508679461	0.917837907061713	0.817114731721182
4	m4.2xlarge	32	128000	17675	100	175000000	1.0	246	0.73813508679461	0.917837907061713	0.817114731721182
4	m4.2xlarge	32	128000	20200	100	200000000	0.0	88	0.73813508679461	0.917837907061713	0.817114731721182
4	m4.2xlarge	32	128000	20200	100	200000000	0.0	88	0.73813508679461	0.917837907061713	0.817114731721182
4	m4.2xlarge	32	128000	20200	100	200000000	0.0	88	0.73813508679461	0.917837907061713	0.817114731721182
4	m4.2xlarge	32	128000	20200	100	200000000	0.0	88	0.73813508679461	0.917837907061713	0.817114731721182
4	m4.2xlarge	32	128000	20200	100	200000000	0.0	88	0.73813508679461	0.917837907061713	0.817114731721182
4	m4.2xlarge	32	128000	20200	100	200000000	0.25	126	0.73813508679461	0.917837907061713	0.817114731721182
4	m4.2xlarge	32	128000	20200	100	200000000	0.25	128	0.73813508679461	0.917837907061713	0.817114731721182
4	m4.2xlarge	32	128000	20200	100	200000000	0.25	128	0.73813508679461	0.917837907061713	0.817114731721182
4	m4.2xlarge	32	128000	20200	100	200000000	0.25	130	0.73813508679461	0.917837907061713	0.817114731721182
4	m4.2xlarge	32	128000	20200	100	200000000	0.25	130	0.73813508679461	0.917837907061713	0.817114731721182
4	m4.2xlarge	32	128000	20200	100	200000000	0.5	168	0.73813508679461	0.917837907061713	0.817114731721182
4	m4.2xlarge	32	128000	20200	100	200000000	0.5	168	0.73813508679461	0.917837907061713	0.817114731721182
4	m4.2xlarge	32	128000	20200	100	200000000	0.5	168	0.73813508679461	0.917837907061713	0.817114731721182
4	m4.2xlarge	32	128000	20200	100	200000000	0.5	170	0.73813508679461	0.917837907061713	0.817114731721182
4	m4.2xlarge	32	128000	20200	100	200000000	0.5	170	0.73813508679461	0.917837907061713	0.817114731721182
4	m4.2xlarge	32	128000	20200	100	200000000	0.75	208	0.73813508679461	0.917837907061713	0.817114731721182
4	m4.2xlarge	32	128000	20200	100	200000000	0.75	210	0.73813508679461	0.917837907061713	0.817114731721182
4	m4.2xlarge	32	128000	20200	100	200000000	0.75	212	0.73813508679461	0.917837907061713	0.817114731721182
4	m4.2xlarge	32	128000	20200	100	200000000	0.75	216	0.73813508679461	0.917837907061713	0.817114731721182
4	m4.2xlarge	32	128000	20200	100	200000000	0.75	216	0.73813508679461	0.917837907061713	0.817114731721182
4	m4.2xlarge	32	128000	20200	100	200000000	1.0	248	0.73813508679461	0.917837907061713	0.817114731721182
4	m4.2xlarge	32	128000	20200	100	200000000	1.0	248	0.73813508679461	0.917837907061713	0.817114731721182
4	m4.2xlarge	32	128000	20200	100	200000000	1.0	250	0.73813508679461	0.917837907061713	0.817114731721182
4	m4.2xlarge	32	128000	20200	100	200000000	1.0	260	0.73813508679461	0.917837907061713	0.817114731721182
4	m4.2xlarge	32	128000	20200	100	200000000	1.0	276	0.73813508679461	0.917837907061713	0.817114731721182
4	r4.2xlarge	32	244000	15150	100	150000000	0.5	112	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	15150	100	150000000	0.5	112	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	15150	100	150000000	0.5	112	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	15150	100	150000000	0.5	114	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	15150	100	150000000	0.5	116	0.621439738915361	0.699904926309755	0.683905823195575
6	c4.2xlarge	48	90000	15150	100	150000000	0.5	98	1.0	0.975170773880192	0.995589462652916
6	c4.2xlarge	48	90000	15150	100	150000000	0.5	100	1.0	0.975170773880192	0.995589462652916
6	c4.2xlarge	48	90000	15150	100	150000000	0.5	102	1.0	0.975170773880192	0.995589462652916
6	c4.2xlarge	48	90000	15150	100	150000000	0.5	102	1.0	0.975170773880192	0.995589462652916
6	c4.2xlarge	48	90000	15150	100	150000000	0.5	104	1.0	0.975170773880192	0.995589462652916
6	m4.2xlarge	48	192000	10100	100	100000000	0.0	48	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	10100	100	100000000	0.0	48	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	10100	100	100000000	0.0	48	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	10100	100	100000000	0.0	48	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	10100	100	100000000	0.0	52	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	10100	100	100000000	0.25	70	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	10100	100	100000000	0.25	70	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	10100	100	100000000	0.25	72	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	10100	100	100000000	0.25	72	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	10100	100	100000000	0.25	74	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	10100	100	100000000	0.5	90	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	10100	100	100000000	0.5	92	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	10100	100	100000000	0.5	94	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	10100	100	100000000	0.5	94	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	10100	100	100000000	0.5	96	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	10100	100	100000000	0.75	112	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	10100	100	100000000	0.75	114	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	10100	100	100000000	0.75	116	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	10100	100	100000000	0.75	116	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	10100	100	100000000	0.75	122	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	10100	100	100000000	1.0	136	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	10100	100	100000000	1.0	140	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	10100	100	100000000	1.0	140	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	10100	100	100000000	1.0	142	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	10100	100	100000000	1.0	148	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	12625	100	125000000	0.0	52	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	12625	100	125000000	0.0	54	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	12625	100	125000000	0.0	54	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	12625	100	125000000	0.0	54	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	12625	100	125000000	0.0	54	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	12625	100	125000000	0.25	78	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	12625	100	125000000	0.25	80	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	12625	100	125000000	0.25	80	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	12625	100	125000000	0.25	80	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	12625	100	125000000	0.25	82	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	12625	100	125000000	0.5	108	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	12625	100	125000000	0.5	110	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	12625	100	125000000	0.5	110	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	12625	100	125000000	0.5	112	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	12625	100	125000000	0.5	114	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	12625	100	125000000	0.75	138	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	12625	100	125000000	0.75	138	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	12625	100	125000000	0.75	140	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	12625	100	125000000	0.75	140	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	12625	100	125000000	0.75	146	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	12625	100	125000000	1.0	160	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	12625	100	125000000	1.0	162	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	12625	100	125000000	1.0	162	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	12625	100	125000000	1.0	164	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	12625	100	125000000	1.0	166	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	15150	100	150000000	0.0	56	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	15150	100	150000000	0.0	56	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	15150	100	150000000	0.0	58	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	15150	100	150000000	0.0	58	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	15150	100	150000000	0.0	62	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	15150	100	150000000	0.25	88	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	15150	100	150000000	0.25	90	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	15150	100	150000000	0.25	90	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	15150	100	150000000	0.25	92	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	15150	100	150000000	0.25	92	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	15150	100	150000000	0.5	120	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	15150	100	150000000	0.5	122	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	15150	100	150000000	0.5	124	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	15150	100	150000000	0.5	126	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	15150	100	150000000	0.5	140	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	15150	100	150000000	0.75	152	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	15150	100	150000000	0.75	154	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	15150	100	150000000	0.75	158	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	15150	100	150000000	0.75	158	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	15150	100	150000000	0.75	158	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	15150	100	150000000	1.0	180	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	15150	100	150000000	1.0	184	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	15150	100	150000000	1.0	186	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	15150	100	150000000	1.0	188	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	15150	100	150000000	1.0	196	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	17675	100	175000000	0.0	60	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	17675	100	175000000	0.0	62	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	17675	100	175000000	0.0	62	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	17675	100	175000000	0.0	62	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	17675	100	175000000	0.0	64	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	17675	100	175000000	0.25	98	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	17675	100	175000000	0.25	98	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	17675	100	175000000	0.25	100	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	17675	100	175000000	0.25	100	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	17675	100	175000000	0.25	102	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	17675	100	175000000	0.5	134	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	17675	100	175000000	0.5	136	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	17675	100	175000000	0.5	136	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	17675	100	175000000	0.5	136	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	17675	100	175000000	0.5	136	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	17675	100	175000000	0.75	172	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	17675	100	175000000	0.75	174	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	17675	100	175000000	0.75	174	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	17675	100	175000000	0.75	178	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	17675	100	175000000	0.75	178	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	17675	100	175000000	1.0	212	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	17675	100	175000000	1.0	214	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	17675	100	175000000	1.0	222	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	17675	100	175000000	1.0	222	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	17675	100	175000000	1.0	224	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	20200	100	200000000	0.0	66	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	20200	100	200000000	0.0	66	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	20200	100	200000000	0.0	66	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	20200	100	200000000	0.0	68	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	20200	100	200000000	0.0	68	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	20200	100	200000000	0.25	106	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	20200	100	200000000	0.25	108	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	20200	100	200000000	0.25	108	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	20200	100	200000000	0.25	108	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	20200	100	200000000	0.25	108	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	20200	100	200000000	0.5	150	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	20200	100	200000000	0.5	150	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	20200	100	200000000	0.5	152	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	20200	100	200000000	0.5	154	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	20200	100	200000000	0.5	160	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	20200	100	200000000	0.75	194	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	20200	100	200000000	0.75	196	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	20200	100	200000000	0.75	196	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	20200	100	200000000	0.75	198	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	20200	100	200000000	0.75	206	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	20200	100	200000000	1.0	234	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	20200	100	200000000	1.0	236	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	20200	100	200000000	1.0	238	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	20200	100	200000000	1.0	240	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	20200	100	200000000	1.0	242	0.73813508679461	0.917837907061713	0.817114731721182
6	r4.2xlarge	48	366000	15150	100	150000000	0.5	108	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	15150	100	150000000	0.5	108	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	15150	100	150000000	0.5	108	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	15150	100	150000000	0.5	112	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	15150	100	150000000	0.5	114	0.621439738915361	0.699904926309755	0.683905823195575
