instance_count	machine_type	slots	memory	data_size_MB	line_length	lines	p_occurrence	gross_runtime	cpu_sysbench	disk_seq_fio	memory_sysbench
8	c4.2xlarge	64	120000	15150	100	150000000	0.5	98	1.0	0.975170773880192	0.995589462652916
8	c4.2xlarge	64	120000	15150	100	150000000	0.5	100	1.0	0.975170773880192	0.995589462652916
8	c4.2xlarge	64	120000	15150	100	150000000	0.5	100	1.0	0.975170773880192	0.995589462652916
8	c4.2xlarge	64	120000	15150	100	150000000	0.5	102	1.0	0.975170773880192	0.995589462652916
8	c4.2xlarge	64	120000	15150	100	150000000	0.5	104	1.0	0.975170773880192	0.995589462652916
8	m4.2xlarge	64	256000	10100	100	100000000	0.0	44	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	10100	100	100000000	0.0	44	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	10100	100	100000000	0.0	44	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	10100	100	100000000	0.0	46	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	10100	100	100000000	0.0	50	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	10100	100	100000000	0.25	66	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	10100	100	100000000	0.25	66	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	10100	100	100000000	0.25	66	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	10100	100	100000000	0.25	66	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	10100	100	100000000	0.25	66	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	10100	100	100000000	0.5	86	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	10100	100	100000000	0.5	86	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	10100	100	100000000	0.5	88	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	10100	100	100000000	0.5	88	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	10100	100	100000000	0.5	90	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	10100	100	100000000	0.75	108	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	10100	100	100000000	0.75	108	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	10100	100	100000000	0.75	110	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	10100	100	100000000	0.75	112	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	10100	100	100000000	0.75	114	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	10100	100	100000000	1.0	128	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	10100	100	100000000	1.0	128	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	10100	100	100000000	1.0	130	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	10100	100	100000000	1.0	132	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	10100	100	100000000	1.0	136	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	12625	100	125000000	0.0	48	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	12625	100	125000000	0.0	48	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	12625	100	125000000	0.0	48	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	12625	100	125000000	0.0	50	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	12625	100	125000000	0.0	50	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	12625	100	125000000	0.25	72	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	12625	100	125000000	0.25	74	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	12625	100	125000000	0.25	74	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	12625	100	125000000	0.25	74	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	12625	100	125000000	0.25	76	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	12625	100	125000000	0.5	98	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	12625	100	125000000	0.5	98	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	12625	100	125000000	0.5	100	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	12625	100	125000000	0.5	102	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	12625	100	125000000	0.5	106	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	12625	100	125000000	0.75	128	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	12625	100	125000000	0.75	128	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	12625	100	125000000	0.75	128	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	12625	100	125000000	0.75	128	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	12625	100	125000000	0.75	132	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	12625	100	125000000	1.0	156	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	12625	100	125000000	1.0	156	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	12625	100	125000000	1.0	158	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	12625	100	125000000	1.0	160	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	12625	100	125000000	1.0	160	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	15150	100	150000000	0.0	58	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	15150	100	150000000	0.0	58	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	15150	100	150000000	0.0	58	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	15150	100	150000000	0.0	58	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	15150	100	150000000	0.0	60	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	15150	100	150000000	0.25	88	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	15150	100	150000000	0.25	88	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	15150	100	150000000	0.25	90	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	15150	100	150000000	0.25	92	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	15150	100	150000000	0.25	96	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	15150	100	150000000	0.5	116	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	15150	100	150000000	0.5	122	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	15150	100	150000000	0.5	138	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	15150	100	150000000	0.5	142	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	15150	100	150000000	0.5	148	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	15150	100	150000000	0.75	146	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	15150	100	150000000	0.75	150	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	15150	100	150000000	0.75	152	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	15150	100	150000000	0.75	154	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	15150	100	150000000	0.75	154	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	15150	100	150000000	1.0	178	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	15150	100	150000000	1.0	180	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	15150	100	150000000	1.0	182	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	15150	100	150000000	1.0	190	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	15150	100	150000000	1.0	196	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	17675	100	175000000	0.0	54	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	17675	100	175000000	0.0	54	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	17675	100	175000000	0.0	54	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	17675	100	175000000	0.0	56	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	17675	100	175000000	0.0	56	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	17675	100	175000000	0.25	92	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	17675	100	175000000	0.25	92	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	17675	100	175000000	0.25	92	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	17675	100	175000000	0.25	94	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	17675	100	175000000	0.25	96	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	17675	100	175000000	0.5	128	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	17675	100	175000000	0.5	130	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	17675	100	175000000	0.5	132	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	17675	100	175000000	0.5	134	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	17675	100	175000000	0.5	134	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	17675	100	175000000	0.75	172	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	17675	100	175000000	0.75	174	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	17675	100	175000000	0.75	176	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	17675	100	175000000	0.75	178	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	17675	100	175000000	0.75	178	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	17675	100	175000000	1.0	206	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	17675	100	175000000	1.0	210	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	17675	100	175000000	1.0	214	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	17675	100	175000000	1.0	216	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	17675	100	175000000	1.0	216	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	20200	100	200000000	0.0	58	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	20200	100	200000000	0.0	58	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	20200	100	200000000	0.0	60	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	20200	100	200000000	0.0	60	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	20200	100	200000000	0.0	62	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	20200	100	200000000	0.25	100	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	20200	100	200000000	0.25	102	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	20200	100	200000000	0.25	104	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	20200	100	200000000	0.25	106	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	20200	100	200000000	0.25	108	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	20200	100	200000000	0.5	146	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	20200	100	200000000	0.5	150	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	20200	100	200000000	0.5	152	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	20200	100	200000000	0.5	152	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	20200	100	200000000	0.5	156	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	20200	100	200000000	0.75	192	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	20200	100	200000000	0.75	196	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	20200	100	200000000	0.75	200	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	20200	100	200000000	0.75	200	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	20200	100	200000000	0.75	200	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	20200	100	200000000	1.0	240	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	20200	100	200000000	1.0	240	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	20200	100	200000000	1.0	242	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	20200	100	200000000	1.0	252	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	20200	100	200000000	1.0	426	0.73813508679461	0.917837907061713	0.817114731721182
8	r4.2xlarge	64	488000	15150	100	150000000	0.5	104	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	15150	100	150000000	0.5	104	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	15150	100	150000000	0.5	104	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	15150	100	150000000	0.5	106	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	15150	100	150000000	0.5	108	0.621439738915361	0.699904926309755	0.683905823195575
10	c4.2xlarge	80	150000	15150	100	150000000	0.5	92	1.0	0.975170773880192	0.995589462652916
10	c4.2xlarge	80	150000	15150	100	150000000	0.5	94	1.0	0.975170773880192	0.995589462652916
10	c4.2xlarge	80	150000	15150	100	150000000	0.5	96	1.0	0.975170773880192	0.995589462652916
10	c4.2xlarge	80	150000	15150	100	150000000	0.5	96	1.0	0.975170773880192	0.995589462652916
10	c4.2xlarge	80	150000	15150	100	150000000	0.5	100	1.0	0.975170773880192	0.995589462652916
10	m4.2xlarge	80	320000	10100	100	100000000	0.0	42	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	10100	100	100000000	0.0	42	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	10100	100	100000000	0.0	42	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	10100	100	100000000	0.0	44	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	10100	100	100000000	0.0	46	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	10100	100	100000000	0.25	64	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	10100	100	100000000	0.25	64	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	10100	100	100000000	0.25	64	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	10100	100	100000000	0.25	64	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	10100	100	100000000	0.25	66	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	10100	100	100000000	0.5	84	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	10100	100	100000000	0.5	84	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	10100	100	100000000	0.5	84	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	10100	100	100000000	0.5	86	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	10100	100	100000000	0.5	86	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	10100	100	100000000	0.75	104	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	10100	100	100000000	0.75	106	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	10100	100	100000000	0.75	106	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	10100	100	100000000	0.75	108	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	10100	100	100000000	0.75	108	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	10100	100	100000000	1.0	128	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	10100	100	100000000	1.0	130	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	10100	100	100000000	1.0	130	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	10100	100	100000000	1.0	132	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	10100	100	100000000	1.0	132	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	12625	100	125000000	0.0	44	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	12625	100	125000000	0.0	44	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	12625	100	125000000	0.0	46	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	12625	100	125000000	0.0	46	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	12625	100	125000000	0.0	46	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	12625	100	125000000	0.25	72	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	12625	100	125000000	0.25	72	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	12625	100	125000000	0.25	72	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	12625	100	125000000	0.25	72	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	12625	100	125000000	0.25	74	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	12625	100	125000000	0.5	98	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	12625	100	125000000	0.5	98	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	12625	100	125000000	0.5	98	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	12625	100	125000000	0.5	100	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	12625	100	125000000	0.5	100	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	12625	100	125000000	0.75	122	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	12625	100	125000000	0.75	126	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	12625	100	125000000	0.75	126	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	12625	100	125000000	0.75	128	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	12625	100	125000000	0.75	130	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	12625	100	125000000	1.0	150	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	12625	100	125000000	1.0	150	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	12625	100	125000000	1.0	150	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	12625	100	125000000	1.0	156	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	12625	100	125000000	1.0	158	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	15150	100	150000000	0.0	48	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	15150	100	150000000	0.0	48	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	15150	100	150000000	0.0	48	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	15150	100	150000000	0.0	48	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	15150	100	150000000	0.0	48	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	15150	100	150000000	0.25	78	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	15150	100	150000000	0.25	80	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	15150	100	150000000	0.25	80	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	15150	100	150000000	0.25	80	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	15150	100	150000000	0.25	82	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	15150	100	150000000	0.5	112	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	15150	100	150000000	0.5	112	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	15150	100	150000000	0.5	112	0.73813508679461	0.917837907061713	0.817114731721182
