instance_count	machine_type	slots	memory	data_size_MB	features	observations	iterations	gross_runtime	cpu_sysbench	disk_seq_fio	memory_sysbench
6	r4.xlarge	24	183000	19353	5	200000000	25	320	0.621758403741034	0.91340066266808	0.680859830691666
8	r4.2xlarge	64	488000	9730	5	100000000	1	62	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	9730	5	100000000	1	64	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	9730	5	100000000	1	64	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	9730	5	100000000	1	64	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	9730	5	100000000	1	66	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	9730	5	100000000	25	84	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	9730	5	100000000	25	84	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	9730	5	100000000	25	86	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	9730	5	100000000	25	86	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	9730	5	100000000	25	86	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	9730	5	100000000	50	102	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	9730	5	100000000	50	102	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	9730	5	100000000	50	104	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	9730	5	100000000	50	104	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	9730	5	100000000	50	104	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	9730	5	100000000	100	102	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	9730	5	100000000	100	102	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	9730	5	100000000	100	102	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	9730	5	100000000	100	102	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	9730	5	100000000	100	106	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	14540	5	150000000	1	74	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	14540	5	150000000	1	74	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	14540	5	150000000	1	76	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	14540	5	150000000	1	76	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	14540	5	150000000	1	78	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	14540	5	150000000	25	104	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	14540	5	150000000	25	104	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	14540	5	150000000	25	106	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	14540	5	150000000	25	106	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	14540	5	150000000	25	108	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	14540	5	150000000	50	126	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	14540	5	150000000	50	128	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	14540	5	150000000	50	130	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	14540	5	150000000	50	132	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	14540	5	150000000	50	132	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	14540	5	150000000	100	128	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	14540	5	150000000	100	128	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	14540	5	150000000	100	130	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	14540	5	150000000	100	130	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	14540	5	150000000	100	132	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	19353	5	200000000	1	86	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	19353	5	200000000	1	88	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	19353	5	200000000	1	88	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	19353	5	200000000	1	88	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	19353	5	200000000	1	92	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	19353	5	200000000	25	124	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	19353	5	200000000	25	124	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	19353	5	200000000	25	124	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	19353	5	200000000	25	124	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	19353	5	200000000	25	124	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	19353	5	200000000	50	154	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	19353	5	200000000	50	154	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	19353	5	200000000	50	156	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	19353	5	200000000	50	158	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	19353	5	200000000	50	160	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	19353	5	200000000	100	154	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	19353	5	200000000	100	156	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	19353	5	200000000	100	158	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	19353	5	200000000	100	158	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	19353	5	200000000	100	158	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	19558	10	100000000	1	78	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	19558	10	100000000	1	78	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	19558	10	100000000	1	78	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	19558	10	100000000	1	78	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	19558	10	100000000	1	80	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	19558	10	100000000	25	102	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	19558	10	100000000	25	102	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	19558	10	100000000	25	102	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	19558	10	100000000	25	102	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	19558	10	100000000	25	104	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	19558	10	100000000	50	110	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	19558	10	100000000	50	110	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	19558	10	100000000	50	110	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	19558	10	100000000	50	112	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	19558	10	100000000	50	112	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	19558	10	100000000	100	110	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	19558	10	100000000	100	110	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	19558	10	100000000	100	112	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	19558	10	100000000	100	112	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	19558	10	100000000	100	112	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	24268	5	250000000	1	98	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	24268	5	250000000	1	100	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	24268	5	250000000	1	100	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	24268	5	250000000	1	102	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	24268	5	250000000	1	102	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	24268	5	250000000	25	142	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	24268	5	250000000	25	142	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	24268	5	250000000	25	142	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	24268	5	250000000	25	144	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	24268	5	250000000	25	144	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	24268	5	250000000	50	178	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	24268	5	250000000	50	180	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	24268	5	250000000	50	180	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	24268	5	250000000	50	182	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	24268	5	250000000	50	182	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	24268	5	250000000	100	180	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	24268	5	250000000	100	180	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	24268	5	250000000	100	182	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	24268	5	250000000	100	182	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	24268	5	250000000	100	182	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	29081	5	300000000	1	112	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	29081	5	300000000	1	112	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	29081	5	300000000	1	114	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	29081	5	300000000	1	114	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	29081	5	300000000	1	114	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	29081	5	300000000	25	162	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	29081	5	300000000	25	162	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	29081	5	300000000	25	162	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	29081	5	300000000	25	164	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	29081	5	300000000	25	166	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	29081	5	300000000	50	208	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	29081	5	300000000	50	212	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	29081	5	300000000	50	212	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	29081	5	300000000	50	214	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	29081	5	300000000	50	216	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	29081	5	300000000	100	208	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	29081	5	300000000	100	210	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	29081	5	300000000	100	210	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	29081	5	300000000	100	214	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	29081	5	300000000	100	216	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	29593	15	100000000	1	92	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	29593	15	100000000	1	92	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	29593	15	100000000	1	92	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	29593	15	100000000	1	94	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	29593	15	100000000	1	94	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	29593	15	100000000	25	116	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	29593	15	100000000	25	116	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	29593	15	100000000	25	118	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	29593	15	100000000	25	120	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	29593	15	100000000	25	120	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	29593	15	100000000	50	132	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	29593	15	100000000	50	132	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	29593	15	100000000	50	134	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	29593	15	100000000	50	134	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	29593	15	100000000	50	136	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	29593	15	100000000	100	132	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	29593	15	100000000	100	134	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	29593	15	100000000	100	134	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	29593	15	100000000	100	134	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	29593	15	100000000	100	134	0.621439738915361	0.699904926309755	0.683905823195575
8	m4.2xlarge	64	256000	19353	5	200000000	25	132	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	19353	5	200000000	25	132	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	19353	5	200000000	25	132	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	19353	5	200000000	25	132	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	19353	5	200000000	25	138	0.73813508679461	0.917837907061713	0.817114731721182
8	r4.xlarge	32	244000	19353	5	200000000	25	220	0.621758403741034	0.91340066266808	0.680859830691666
8	r4.xlarge	32	244000	19353	5	200000000	25	222	0.621758403741034	0.91340066266808	0.680859830691666
8	r4.xlarge	32	244000	19353	5	200000000	25	222	0.621758403741034	0.91340066266808	0.680859830691666
8	r4.xlarge	32	244000	19353	5	200000000	25	222	0.621758403741034	0.91340066266808	0.680859830691666
8	r4.xlarge	32	244000	19353	5	200000000	25	224	0.621758403741034	0.91340066266808	0.680859830691666
10	r4.2xlarge	80	610000	9730	5	100000000	1	58	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	9730	5	100000000	1	58	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	9730	5	100000000	1	60	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	9730	5	100000000	1	60	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	9730	5	100000000	1	62	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	9730	5	100000000	25	80	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	9730	5	100000000	25	80	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	9730	5	100000000	25	80	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	9730	5	100000000	25	80	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	9730	5	100000000	25	84	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	9730	5	100000000	50	96	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	9730	5	100000000	50	98	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	9730	5	100000000	50	98	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	9730	5	100000000	50	100	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	9730	5	100000000	50	100	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	9730	5	100000000	100	96	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	9730	5	100000000	100	96	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	9730	5	100000000	100	98	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	9730	5	100000000	100	98	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	9730	5	100000000	100	100	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	14540	5	150000000	1	66	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	14540	5	150000000	1	68	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	14540	5	150000000	1	68	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	14540	5	150000000	1	70	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	14540	5	150000000	1	70	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	14540	5	150000000	25	94	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	14540	5	150000000	25	94	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	14540	5	150000000	25	96	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	14540	5	150000000	25	96	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	14540	5	150000000	25	98	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	14540	5	150000000	50	116	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	14540	5	150000000	50	116	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	14540	5	150000000	50	116	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	14540	5	150000000	50	116	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	14540	5	150000000	50	118	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	14540	5	150000000	100	116	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	14540	5	150000000	100	116	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	14540	5	150000000	100	116	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	14540	5	150000000	100	118	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	14540	5	150000000	100	118	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	19353	5	200000000	1	78	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	19353	5	200000000	1	80	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	19353	5	200000000	1	80	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	19353	5	200000000	1	80	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	19353	5	200000000	1	82	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	19353	5	200000000	25	110	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	19353	5	200000000	25	110	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	19353	5	200000000	25	110	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	19353	5	200000000	25	112	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	19353	5	200000000	25	112	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	19353	5	200000000	50	136	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	19353	5	200000000	50	138	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	19353	5	200000000	50	138	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	19353	5	200000000	50	138	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	19353	5	200000000	50	144	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	19353	5	200000000	100	134	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	19353	5	200000000	100	138	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	19353	5	200000000	100	138	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	19353	5	200000000	100	140	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	19353	5	200000000	100	140	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	19558	10	100000000	1	68	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	19558	10	100000000	1	70	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	19558	10	100000000	1	70	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	19558	10	100000000	1	70	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	19558	10	100000000	1	70	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	19558	10	100000000	25	90	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	19558	10	100000000	25	90	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	19558	10	100000000	25	90	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	19558	10	100000000	25	90	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	19558	10	100000000	25	92	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	19558	10	100000000	50	98	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	19558	10	100000000	50	98	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	19558	10	100000000	50	98	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	19558	10	100000000	50	100	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	19558	10	100000000	50	100	0.621439738915361	0.699904926309755	0.683905823195575
