instance_count	machine_type	slots	memory	data_size_MB	use_dense	examples	features	pages	classes	gross_runtime	cpu_sysbench	disk_seq_fio	memory_sysbench
8	m4.xlarge	32	128000	bigdata	False	10000	100000	20000000	20000	1591	0.724716697086843	0.939577226630061	0.806717869741047
8	m4.xlarge	32	128000	bigdata	False	10000	100000	20000000	20000	1787	0.724716697086843	0.939577226630061	0.806717869741047
8	m4.xlarge	32	128000	bigdata	False	10000	100000	20000000	20000	1924	0.724716697086843	0.939577226630061	0.806717869741047
8	m4.xlarge	32	128000	bigdata	False	10000	100000	20000000	20000	1653	0.724716697086843	0.939577226630061	0.806717869741047
8	m4.xlarge	32	128000	bigdata	False	10000	100000	20000000	20000	1324	0.724716697086843	0.939577226630061	0.806717869741047
8	m4.xlarge	32	128000	huge	False	10000	1000	500000	100	1015	0.724716697086843	0.939577226630061	0.806717869741047
8	m4.xlarge	32	128000	huge	False	10000	1000	500000	100	823	0.724716697086843	0.939577226630061	0.806717869741047
8	m4.xlarge	32	128000	huge	False	10000	1000	500000	100	819	0.724716697086843	0.939577226630061	0.806717869741047
8	m4.xlarge	32	128000	huge	False	10000	1000	500000	100	805	0.724716697086843	0.939577226630061	0.806717869741047
8	m4.xlarge	32	128000	huge	False	10000	1000	500000	100	766	0.724716697086843	0.939577226630061	0.806717869741047
8	r4.2xlarge	64	488000	bigdata	False	10000	100000	20000000	20000	936	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	bigdata	False	10000	100000	20000000	20000	915	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	bigdata	False	10000	100000	20000000	20000	934	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	bigdata	False	10000	100000	20000000	20000	867	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	bigdata	False	10000	100000	20000000	20000	883	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	huge	False	10000	1000	500000	100	203	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	huge	False	10000	1000	500000	100	261	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	huge	False	10000	1000	500000	100	227	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	huge	False	10000	1000	500000	100	225	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	huge	False	10000	1000	500000	100	234	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.large	16	120000	bigdata	False	10000	100000	20000000	20000	3112	0.626835516578723	1.0	0.670704216951795
8	r4.large	16	120000	bigdata	False	10000	100000	20000000	20000	3260	0.626835516578723	1.0	0.670704216951795
8	r4.large	16	120000	bigdata	False	10000	100000	20000000	20000	3508	0.626835516578723	1.0	0.670704216951795
8	r4.large	16	120000	bigdata	False	10000	100000	20000000	20000	3274	0.626835516578723	1.0	0.670704216951795
8	r4.large	16	120000	bigdata	False	10000	100000	20000000	20000	4108	0.626835516578723	1.0	0.670704216951795
8	r4.large	16	120000	huge	False	10000	1000	500000	100	1567	0.626835516578723	1.0	0.670704216951795
8	r4.large	16	120000	huge	False	10000	1000	500000	100	1719	0.626835516578723	1.0	0.670704216951795
8	r4.large	16	120000	huge	False	10000	1000	500000	100	1445	0.626835516578723	1.0	0.670704216951795
8	r4.large	16	120000	huge	False	10000	1000	500000	100	1702	0.626835516578723	1.0	0.670704216951795
8	r4.large	16	120000	huge	False	10000	1000	500000	100	1713	0.626835516578723	1.0	0.670704216951795
8	r4.xlarge	32	240000	bigdata	False	10000	100000	20000000	20000	1724	0.621758403741034	0.91340066266808	0.680859830691666
8	r4.xlarge	32	240000	bigdata	False	10000	100000	20000000	20000	1515	0.621758403741034	0.91340066266808	0.680859830691666
8	r4.xlarge	32	240000	bigdata	False	10000	100000	20000000	20000	1588	0.621758403741034	0.91340066266808	0.680859830691666
8	r4.xlarge	32	240000	bigdata	False	10000	100000	20000000	20000	1804	0.621758403741034	0.91340066266808	0.680859830691666
8	r4.xlarge	32	240000	bigdata	False	10000	100000	20000000	20000	1687	0.621758403741034	0.91340066266808	0.680859830691666
8	r4.xlarge	32	240000	huge	False	10000	1000	500000	100	817	0.621758403741034	0.91340066266808	0.680859830691666
8	r4.xlarge	32	240000	huge	False	10000	1000	500000	100	906	0.621758403741034	0.91340066266808	0.680859830691666
8	r4.xlarge	32	240000	huge	False	10000	1000	500000	100	871	0.621758403741034	0.91340066266808	0.680859830691666
8	r4.xlarge	32	240000	huge	False	10000	1000	500000	100	971	0.621758403741034	0.91340066266808	0.680859830691666
8	r4.xlarge	32	240000	huge	False	10000	1000	500000	100	869	0.621758403741034	0.91340066266808	0.680859830691666
10	c4.2xlarge	80	150000	bigdata	False	10000	100000	20000000	20000	655	1.0	0.975170773880192	0.995589462652916
10	c4.2xlarge	80	150000	bigdata	False	10000	100000	20000000	20000	698	1.0	0.975170773880192	0.995589462652916
10	c4.2xlarge	80	150000	bigdata	False	10000	100000	20000000	20000	694	1.0	0.975170773880192	0.995589462652916
10	c4.2xlarge	80	150000	bigdata	False	10000	100000	20000000	20000	595	1.0	0.975170773880192	0.995589462652916
10	c4.2xlarge	80	150000	bigdata	False	10000	100000	20000000	20000	645	1.0	0.975170773880192	0.995589462652916
10	c4.2xlarge	80	150000	huge	False	10000	1000	500000	100	352	1.0	0.975170773880192	0.995589462652916
10	c4.2xlarge	80	150000	huge	False	10000	1000	500000	100	353	1.0	0.975170773880192	0.995589462652916
10	c4.2xlarge	80	150000	huge	False	10000	1000	500000	100	339	1.0	0.975170773880192	0.995589462652916
10	c4.2xlarge	80	150000	huge	False	10000	1000	500000	100	308	1.0	0.975170773880192	0.995589462652916
10	c4.2xlarge	80	150000	huge	False	10000	1000	500000	100	381	1.0	0.975170773880192	0.995589462652916
10	c4.large	20	30000	bigdata	False	10000	100000	20000000	20000	1866	0.958215477247805	0.963738302503114	0.959066866763844
10	c4.large	20	30000	bigdata	False	10000	100000	20000000	20000	2724	0.958215477247805	0.963738302503114	0.959066866763844
10	c4.large	20	30000	bigdata	False	10000	100000	20000000	20000	1814	0.958215477247805	0.963738302503114	0.959066866763844
10	c4.large	20	30000	bigdata	False	10000	100000	20000000	20000	2276	0.958215477247805	0.963738302503114	0.959066866763844
10	c4.large	20	30000	bigdata	False	10000	100000	20000000	20000	2489	0.958215477247805	0.963738302503114	0.959066866763844
10	c4.large	20	30000	huge	False	10000	1000	500000	100	1382	0.958215477247805	0.963738302503114	0.959066866763844
10	c4.large	20	30000	huge	False	10000	1000	500000	100	1088	0.958215477247805	0.963738302503114	0.959066866763844
10	c4.large	20	30000	huge	False	10000	1000	500000	100	1089	0.958215477247805	0.963738302503114	0.959066866763844
10	c4.large	20	30000	huge	False	10000	1000	500000	100	1169	0.958215477247805	0.963738302503114	0.959066866763844
10	c4.large	20	30000	huge	False	10000	1000	500000	100	1226	0.958215477247805	0.963738302503114	0.959066866763844
10	c4.xlarge	40	70000	bigdata	False	10000	100000	20000000	20000	1328	0.981580131098954	0.916863624781091	1.0
10	c4.xlarge	40	70000	bigdata	False	10000	100000	20000000	20000	1086	0.981580131098954	0.916863624781091	1.0
10	c4.xlarge	40	70000	bigdata	False	10000	100000	20000000	20000	1119	0.981580131098954	0.916863624781091	1.0
10	c4.xlarge	40	70000	bigdata	False	10000	100000	20000000	20000	1051	0.981580131098954	0.916863624781091	1.0
10	c4.xlarge	40	70000	bigdata	False	10000	100000	20000000	20000	1331	0.981580131098954	0.916863624781091	1.0
10	c4.xlarge	40	70000	huge	False	10000	1000	500000	100	554	0.981580131098954	0.916863624781091	1.0
10	c4.xlarge	40	70000	huge	False	10000	1000	500000	100	560	0.981580131098954	0.916863624781091	1.0
10	c4.xlarge	40	70000	huge	False	10000	1000	500000	100	503	0.981580131098954	0.916863624781091	1.0
10	c4.xlarge	40	70000	huge	False	10000	1000	500000	100	572	0.981580131098954	0.916863624781091	1.0
10	c4.xlarge	40	70000	huge	False	10000	1000	500000	100	561	0.981580131098954	0.916863624781091	1.0
10	m4.2xlarge	80	320000	bigdata	False	10000	100000	20000000	20000	618	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	bigdata	False	10000	100000	20000000	20000	676	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	bigdata	False	10000	100000	20000000	20000	603	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	bigdata	False	10000	100000	20000000	20000	712	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	bigdata	False	10000	100000	20000000	20000	512	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	huge	False	10000	1000	500000	100	356	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	huge	False	10000	1000	500000	100	379	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	huge	False	10000	1000	500000	100	319	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	huge	False	10000	1000	500000	100	344	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	huge	False	10000	1000	500000	100	345	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.large	20	80000	bigdata	False	10000	100000	20000000	20000	2671	0.719976297083032	0.963352406209638	0.757775976316556
10	m4.large	20	80000	bigdata	False	10000	100000	20000000	20000	2573	0.719976297083032	0.963352406209638	0.757775976316556
10	m4.large	20	80000	bigdata	False	10000	100000	20000000	20000	2847	0.719976297083032	0.963352406209638	0.757775976316556
10	m4.large	20	80000	bigdata	False	10000	100000	20000000	20000	2793	0.719976297083032	0.963352406209638	0.757775976316556
10	m4.large	20	80000	bigdata	False	10000	100000	20000000	20000	2962	0.719976297083032	0.963352406209638	0.757775976316556
10	m4.large	20	80000	huge	False	10000	1000	500000	100	1400	0.719976297083032	0.963352406209638	0.757775976316556
10	m4.large	20	80000	huge	False	10000	1000	500000	100	1311	0.719976297083032	0.963352406209638	0.757775976316556
10	m4.large	20	80000	huge	False	10000	1000	500000	100	1169	0.719976297083032	0.963352406209638	0.757775976316556
10	m4.large	20	80000	huge	False	10000	1000	500000	100	1110	0.719976297083032	0.963352406209638	0.757775976316556
10	m4.large	20	80000	huge	False	10000	1000	500000	100	1325	0.719976297083032	0.963352406209638	0.757775976316556
10	m4.xlarge	40	160000	bigdata	False	10000	100000	20000000	20000	1295	0.724716697086843	0.939577226630061	0.806717869741047
10	m4.xlarge	40	160000	bigdata	False	10000	100000	20000000	20000	1160	0.724716697086843	0.939577226630061	0.806717869741047
10	m4.xlarge	40	160000	bigdata	False	10000	100000	20000000	20000	1437	0.724716697086843	0.939577226630061	0.806717869741047
10	m4.xlarge	40	160000	bigdata	False	10000	100000	20000000	20000	1434	0.724716697086843	0.939577226630061	0.806717869741047
10	m4.xlarge	40	160000	bigdata	False	10000	100000	20000000	20000	1209	0.724716697086843	0.939577226630061	0.806717869741047
10	m4.xlarge	40	160000	huge	False	10000	1000	500000	100	604	0.724716697086843	0.939577226630061	0.806717869741047
10	m4.xlarge	40	160000	huge	False	10000	1000	500000	100	715	0.724716697086843	0.939577226630061	0.806717869741047
10	m4.xlarge	40	160000	huge	False	10000	1000	500000	100	610	0.724716697086843	0.939577226630061	0.806717869741047
10	m4.xlarge	40	160000	huge	False	10000	1000	500000	100	674	0.724716697086843	0.939577226630061	0.806717869741047
10	m4.xlarge	40	160000	huge	False	10000	1000	500000	100	765	0.724716697086843	0.939577226630061	0.806717869741047
10	r4.2xlarge	80	610000	bigdata	False	10000	100000	20000000	20000	771	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	bigdata	False	10000	100000	20000000	20000	652	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	bigdata	False	10000	100000	20000000	20000	620	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	bigdata	False	10000	100000	20000000	20000	630	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	bigdata	False	10000	100000	20000000	20000	617	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	huge	False	10000	1000	500000	100	217	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	huge	False	10000	1000	500000	100	238	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	huge	False	10000	1000	500000	100	204	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	huge	False	10000	1000	500000	100	184	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	huge	False	10000	1000	500000	100	191	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.large	20	150000	bigdata	False	10000	100000	20000000	20000	2802	0.626835516578723	1.0	0.670704216951795
10	r4.large	20	150000	bigdata	False	10000	100000	20000000	20000	2558	0.626835516578723	1.0	0.670704216951795
10	r4.large	20	150000	bigdata	False	10000	100000	20000000	20000	3028	0.626835516578723	1.0	0.670704216951795
10	r4.large	20	150000	bigdata	False	10000	100000	20000000	20000	2555	0.626835516578723	1.0	0.670704216951795
10	r4.large	20	150000	bigdata	False	10000	100000	20000000	20000	3042	0.626835516578723	1.0	0.670704216951795
10	r4.large	20	150000	huge	False	10000	1000	500000	100	1103	0.626835516578723	1.0	0.670704216951795
10	r4.large	20	150000	huge	False	10000	1000	500000	100	1226	0.626835516578723	1.0	0.670704216951795
10	r4.large	20	150000	huge	False	10000	1000	500000	100	1373	0.626835516578723	1.0	0.670704216951795
10	r4.large	20	150000	huge	False	10000	1000	500000	100	1172	0.626835516578723	1.0	0.670704216951795
10	r4.large	20	150000	huge	False	10000	1000	500000	100	1304	0.626835516578723	1.0	0.670704216951795
10	r4.xlarge	40	300000	bigdata	False	10000	100000	20000000	20000	1413	0.621758403741034	0.91340066266808	0.680859830691666
10	r4.xlarge	40	300000	bigdata	False	10000	100000	20000000	20000	1341	0.621758403741034	0.91340066266808	0.680859830691666
10	r4.xlarge	40	300000	bigdata	False	10000	100000	20000000	20000	1230	0.621758403741034	0.91340066266808	0.680859830691666
10	r4.xlarge	40	300000	bigdata	False	10000	100000	20000000	20000	1332	0.621758403741034	0.91340066266808	0.680859830691666
10	r4.xlarge	40	300000	bigdata	False	10000	100000	20000000	20000	1504	0.621758403741034	0.91340066266808	0.680859830691666
10	r4.xlarge	40	300000	huge	False	10000	1000	500000	100	745	0.621758403741034	0.91340066266808	0.680859830691666
10	r4.xlarge	40	300000	huge	False	10000	1000	500000	100	675	0.621758403741034	0.91340066266808	0.680859830691666
10	r4.xlarge	40	300000	huge	False	10000	1000	500000	100	689	0.621758403741034	0.91340066266808	0.680859830691666
10	r4.xlarge	40	300000	huge	False	10000	1000	500000	100	601	0.621758403741034	0.91340066266808	0.680859830691666
10	r4.xlarge	40	300000	huge	False	10000	1000	500000	100	704	0.621758403741034	0.91340066266808	0.680859830691666
12	c4.2xlarge	96	180000	bigdata	False	10000	100000	20000000	20000	446	1.0	0.975170773880192	0.995589462652916
12	c4.2xlarge	96	180000	bigdata	False	10000	100000	20000000	20000	471	1.0	0.975170773880192	0.995589462652916
12	c4.2xlarge	96	180000	bigdata	False	10000	100000	20000000	20000	538	1.0	0.975170773880192	0.995589462652916
12	c4.2xlarge	96	180000	bigdata	False	10000	100000	20000000	20000	501	1.0	0.975170773880192	0.995589462652916
12	c4.2xlarge	96	180000	bigdata	False	10000	100000	20000000	20000	460	1.0	0.975170773880192	0.995589462652916
12	c4.2xlarge	96	180000	huge	False	10000	1000	500000	100	245	1.0	0.975170773880192	0.995589462652916
12	c4.2xlarge	96	180000	huge	False	10000	1000	500000	100	299	1.0	0.975170773880192	0.995589462652916
12	c4.2xlarge	96	180000	huge	False	10000	1000	500000	100	238	1.0	0.975170773880192	0.995589462652916
12	c4.2xlarge	96	180000	huge	False	10000	1000	500000	100	283	1.0	0.975170773880192	0.995589462652916
12	c4.2xlarge	96	180000	huge	False	10000	1000	500000	100	258	1.0	0.975170773880192	0.995589462652916
12	c4.large	24	36000	bigdata	False	10000	100000	20000000	20000	2067	0.958215477247805	0.963738302503114	0.959066866763844
12	c4.large	24	36000	bigdata	False	10000	100000	20000000	20000	2063	0.958215477247805	0.963738302503114	0.959066866763844
12	c4.large	24	36000	bigdata	False	10000	100000	20000000	20000	1905	0.958215477247805	0.963738302503114	0.959066866763844
12	c4.large	24	36000	bigdata	False	10000	100000	20000000	20000	1852	0.958215477247805	0.963738302503114	0.959066866763844
12	c4.large	24	36000	bigdata	False	10000	100000	20000000	20000	1936	0.958215477247805	0.963738302503114	0.959066866763844
12	c4.large	24	36000	huge	False	10000	1000	500000	100	1027	0.958215477247805	0.963738302503114	0.959066866763844
12	c4.large	24	36000	huge	False	10000	1000	500000	100	985	0.958215477247805	0.963738302503114	0.959066866763844
12	c4.large	24	36000	huge	False	10000	1000	500000	100	1052	0.958215477247805	0.963738302503114	0.959066866763844
12	c4.large	24	36000	huge	False	10000	1000	500000	100	888	0.958215477247805	0.963738302503114	0.959066866763844
12	c4.large	24	36000	huge	False	10000	1000	500000	100	1123	0.958215477247805	0.963738302503114	0.959066866763844
12	c4.xlarge	48	84000	bigdata	False	10000	100000	20000000	20000	971	0.981580131098954	0.916863624781091	1.0
12	c4.xlarge	48	84000	bigdata	False	10000	100000	20000000	20000	725	0.981580131098954	0.916863624781091	1.0
12	c4.xlarge	48	84000	bigdata	False	10000	100000	20000000	20000	924	0.981580131098954	0.916863624781091	1.0
12	c4.xlarge	48	84000	bigdata	False	10000	100000	20000000	20000	831	0.981580131098954	0.916863624781091	1.0
12	c4.xlarge	48	84000	bigdata	False	10000	100000	20000000	20000	877	0.981580131098954	0.916863624781091	1.0
12	c4.xlarge	48	84000	huge	False	10000	1000	500000	100	511	0.981580131098954	0.916863624781091	1.0
12	c4.xlarge	48	84000	huge	False	10000	1000	500000	100	496	0.981580131098954	0.916863624781091	1.0
12	c4.xlarge	48	84000	huge	False	10000	1000	500000	100	466	0.981580131098954	0.916863624781091	1.0
12	c4.xlarge	48	84000	huge	False	10000	1000	500000	100	409	0.981580131098954	0.916863624781091	1.0
12	c4.xlarge	48	84000	huge	False	10000	1000	500000	100	493	0.981580131098954	0.916863624781091	1.0
12	m4.2xlarge	96	384000	bigdata	False	10000	100000	20000000	20000	588	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	bigdata	False	10000	100000	20000000	20000	547	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	bigdata	False	10000	100000	20000000	20000	624	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	bigdata	False	10000	100000	20000000	20000	593	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	bigdata	False	10000	100000	20000000	20000	610	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	huge	False	10000	1000	500000	100	265	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	huge	False	10000	1000	500000	100	320	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	huge	False	10000	1000	500000	100	334	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	huge	False	10000	1000	500000	100	308	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	huge	False	10000	1000	500000	100	284	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.large	24	96000	bigdata	False	10000	100000	20000000	20000	1810	0.719976297083032	0.963352406209638	0.757775976316556
12	m4.large	24	96000	bigdata	False	10000	100000	20000000	20000	2125	0.719976297083032	0.963352406209638	0.757775976316556
12	m4.large	24	96000	bigdata	False	10000	100000	20000000	20000	1939	0.719976297083032	0.963352406209638	0.757775976316556
12	m4.large	24	96000	bigdata	False	10000	100000	20000000	20000	2005	0.719976297083032	0.963352406209638	0.757775976316556
12	m4.large	24	96000	bigdata	False	10000	100000	20000000	20000	2499	0.719976297083032	0.963352406209638	0.757775976316556
12	m4.large	24	96000	huge	False	10000	1000	500000	100	1000	0.719976297083032	0.963352406209638	0.757775976316556
12	m4.large	24	96000	huge	False	10000	1000	500000	100	1280	0.719976297083032	0.963352406209638	0.757775976316556
12	m4.large	24	96000	huge	False	10000	1000	500000	100	1167	0.719976297083032	0.963352406209638	0.757775976316556
12	m4.large	24	96000	huge	False	10000	1000	500000	100	1195	0.719976297083032	0.963352406209638	0.757775976316556
12	m4.large	24	96000	huge	False	10000	1000	500000	100	1215	0.719976297083032	0.963352406209638	0.757775976316556
12	m4.xlarge	48	192000	bigdata	False	10000	100000	20000000	20000	1225	0.724716697086843	0.939577226630061	0.806717869741047
12	m4.xlarge	48	192000	bigdata	False	10000	100000	20000000	20000	1096	0.724716697086843	0.939577226630061	0.806717869741047
12	m4.xlarge	48	192000	bigdata	False	10000	100000	20000000	20000	1249	0.724716697086843	0.939577226630061	0.806717869741047
12	m4.xlarge	48	192000	bigdata	False	10000	100000	20000000	20000	1153	0.724716697086843	0.939577226630061	0.806717869741047
12	m4.xlarge	48	192000	bigdata	False	10000	100000	20000000	20000	1177	0.724716697086843	0.939577226630061	0.806717869741047
12	m4.xlarge	48	192000	huge	False	10000	1000	500000	100	556	0.724716697086843	0.939577226630061	0.806717869741047
12	m4.xlarge	48	192000	huge	False	10000	1000	500000	100	581	0.724716697086843	0.939577226630061	0.806717869741047
12	m4.xlarge	48	192000	huge	False	10000	1000	500000	100	640	0.724716697086843	0.939577226630061	0.806717869741047
12	m4.xlarge	48	192000	huge	False	10000	1000	500000	100	617	0.724716697086843	0.939577226630061	0.806717869741047
12	m4.xlarge	48	192000	huge	False	10000	1000	500000	100	603	0.724716697086843	0.939577226630061	0.806717869741047
12	r4.2xlarge	96	732000	bigdata	False	10000	100000	20000000	20000	520	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	bigdata	False	10000	100000	20000000	20000	620	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	bigdata	False	10000	100000	20000000	20000	632	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	bigdata	False	10000	100000	20000000	20000	647	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	bigdata	False	10000	100000	20000000	20000	609	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	huge	False	10000	1000	500000	100	149	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	huge	False	10000	1000	500000	100	180	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	huge	False	10000	1000	500000	100	161	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	huge	False	10000	1000	500000	100	162	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	huge	False	10000	1000	500000	100	166	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.large	24	180000	bigdata	False	10000	100000	20000000	20000	2112	0.626835516578723	1.0	0.670704216951795
12	r4.large	24	180000	bigdata	False	10000	100000	20000000	20000	1855	0.626835516578723	1.0	0.670704216951795
12	r4.large	24	180000	bigdata	False	10000	100000	20000000	20000	2152	0.626835516578723	1.0	0.670704216951795
12	r4.large	24	180000	bigdata	False	10000	100000	20000000	20000	2102	0.626835516578723	1.0	0.670704216951795
12	r4.large	24	180000	bigdata	False	10000	100000	20000000	20000	2030	0.626835516578723	1.0	0.670704216951795
12	r4.large	24	180000	huge	False	10000	1000	500000	100	1358	0.626835516578723	1.0	0.670704216951795
12	r4.large	24	180000	huge	False	10000	1000	500000	100	1116	0.626835516578723	1.0	0.670704216951795
12	r4.large	24	180000	huge	False	10000	1000	500000	100	1066	0.626835516578723	1.0	0.670704216951795
12	r4.large	24	180000	huge	False	10000	1000	500000	100	980	0.626835516578723	1.0	0.670704216951795
12	r4.large	24	180000	huge	False	10000	1000	500000	100	1066	0.626835516578723	1.0	0.670704216951795
12	r4.xlarge	48	360000	bigdata	False	10000	100000	20000000	20000	1074	0.621758403741034	0.91340066266808	0.680859830691666
12	r4.xlarge	48	360000	bigdata	False	10000	100000	20000000	20000	946	0.621758403741034	0.91340066266808	0.680859830691666
12	r4.xlarge	48	360000	bigdata	False	10000	100000	20000000	20000	1089	0.621758403741034	0.91340066266808	0.680859830691666
12	r4.xlarge	48	360000	bigdata	False	10000	100000	20000000	20000	1167	0.621758403741034	0.91340066266808	0.680859830691666
12	r4.xlarge	48	360000	bigdata	False	10000	100000	20000000	20000	1058	0.621758403741034	0.91340066266808	0.680859830691666
12	r4.xlarge	48	360000	huge	False	10000	1000	500000	100	531	0.621758403741034	0.91340066266808	0.680859830691666
12	r4.xlarge	48	360000	huge	False	10000	1000	500000	100	572	0.621758403741034	0.91340066266808	0.680859830691666
12	r4.xlarge	48	360000	huge	False	10000	1000	500000	100	549	0.621758403741034	0.91340066266808	0.680859830691666
12	r4.xlarge	48	360000	huge	False	10000	1000	500000	100	641	0.621758403741034	0.91340066266808	0.680859830691666
12	r4.xlarge	48	360000	huge	False	10000	1000	500000	100	535	0.621758403741034	0.91340066266808	0.680859830691666
16	c4.large	32	48000	bigdata	False	10000	100000	20000000	20000	1645	0.958215477247805	0.963738302503114	0.959066866763844
16	c4.large	32	48000	bigdata	False	10000	100000	20000000	20000	1556	0.958215477247805	0.963738302503114	0.959066866763844
16	c4.large	32	48000	bigdata	False	10000	100000	20000000	20000	1534	0.958215477247805	0.963738302503114	0.959066866763844
16	c4.large	32	48000	bigdata	False	10000	100000	20000000	20000	1574	0.958215477247805	0.963738302503114	0.959066866763844
16	c4.large	32	48000	bigdata	False	10000	100000	20000000	20000	1374	0.958215477247805	0.963738302503114	0.959066866763844
16	c4.large	32	48000	huge	False	10000	1000	500000	100	710	0.958215477247805	0.963738302503114	0.959066866763844
16	c4.large	32	48000	huge	False	10000	1000	500000	100	769	0.958215477247805	0.963738302503114	0.959066866763844
16	c4.large	32	48000	huge	False	10000	1000	500000	100	790	0.958215477247805	0.963738302503114	0.959066866763844
