instance_count	machine_type	slots	memory	data_size_MB	use_dense	examples	features	pages	classes	gross_runtime	cpu_sysbench	disk_seq_fio	memory_sysbench
16	c4.large	32	48000	huge	False	10000	1000	500000	100	697	0.958215477247805	0.963738302503114	0.959066866763844
16	c4.large	32	48000	huge	False	10000	1000	500000	100	894	0.958215477247805	0.963738302503114	0.959066866763844
16	c4.xlarge	64	112000	bigdata	False	10000	100000	20000000	20000	763	0.981580131098954	0.916863624781091	1.0
16	c4.xlarge	64	112000	bigdata	False	10000	100000	20000000	20000	769	0.981580131098954	0.916863624781091	1.0
16	c4.xlarge	64	112000	bigdata	False	10000	100000	20000000	20000	776	0.981580131098954	0.916863624781091	1.0
16	c4.xlarge	64	112000	bigdata	False	10000	100000	20000000	20000	709	0.981580131098954	0.916863624781091	1.0
16	c4.xlarge	64	112000	bigdata	False	10000	100000	20000000	20000	725	0.981580131098954	0.916863624781091	1.0
16	c4.xlarge	64	112000	huge	False	10000	1000	500000	100	407	0.981580131098954	0.916863624781091	1.0
16	c4.xlarge	64	112000	huge	False	10000	1000	500000	100	417	0.981580131098954	0.916863624781091	1.0
16	c4.xlarge	64	112000	huge	False	10000	1000	500000	100	332	0.981580131098954	0.916863624781091	1.0
16	c4.xlarge	64	112000	huge	False	10000	1000	500000	100	313	0.981580131098954	0.916863624781091	1.0
16	c4.xlarge	64	112000	huge	False	10000	1000	500000	100	470	0.981580131098954	0.916863624781091	1.0
16	m4.large	32	128000	bigdata	False	10000	100000	20000000	20000	1471	0.719976297083032	0.963352406209638	0.757775976316556
16	m4.large	32	128000	bigdata	False	10000	100000	20000000	20000	1747	0.719976297083032	0.963352406209638	0.757775976316556
16	m4.large	32	128000	bigdata	False	10000	100000	20000000	20000	1365	0.719976297083032	0.963352406209638	0.757775976316556
16	m4.large	32	128000	bigdata	False	10000	100000	20000000	20000	1611	0.719976297083032	0.963352406209638	0.757775976316556
16	m4.large	32	128000	bigdata	False	10000	100000	20000000	20000	1471	0.719976297083032	0.963352406209638	0.757775976316556
16	m4.large	32	128000	huge	False	10000	1000	500000	100	922	0.719976297083032	0.963352406209638	0.757775976316556
16	m4.large	32	128000	huge	False	10000	1000	500000	100	803	0.719976297083032	0.963352406209638	0.757775976316556
16	m4.large	32	128000	huge	False	10000	1000	500000	100	800	0.719976297083032	0.963352406209638	0.757775976316556
16	m4.large	32	128000	huge	False	10000	1000	500000	100	711	0.719976297083032	0.963352406209638	0.757775976316556
16	m4.large	32	128000	huge	False	10000	1000	500000	100	731	0.719976297083032	0.963352406209638	0.757775976316556
16	m4.xlarge	64	256000	bigdata	False	10000	100000	20000000	20000	808	0.724716697086843	0.939577226630061	0.806717869741047
16	m4.xlarge	64	256000	bigdata	False	10000	100000	20000000	20000	856	0.724716697086843	0.939577226630061	0.806717869741047
16	m4.xlarge	64	256000	bigdata	False	10000	100000	20000000	20000	790	0.724716697086843	0.939577226630061	0.806717869741047
16	m4.xlarge	64	256000	bigdata	False	10000	100000	20000000	20000	810	0.724716697086843	0.939577226630061	0.806717869741047
16	m4.xlarge	64	256000	bigdata	False	10000	100000	20000000	20000	714	0.724716697086843	0.939577226630061	0.806717869741047
16	m4.xlarge	64	256000	huge	False	10000	1000	500000	100	432	0.724716697086843	0.939577226630061	0.806717869741047
16	m4.xlarge	64	256000	huge	False	10000	1000	500000	100	483	0.724716697086843	0.939577226630061	0.806717869741047
16	m4.xlarge	64	256000	huge	False	10000	1000	500000	100	457	0.724716697086843	0.939577226630061	0.806717869741047
16	m4.xlarge	64	256000	huge	False	10000	1000	500000	100	506	0.724716697086843	0.939577226630061	0.806717869741047
16	m4.xlarge	64	256000	huge	False	10000	1000	500000	100	496	0.724716697086843	0.939577226630061	0.806717869741047
16	r4.large	32	240000	bigdata	False	10000	100000	20000000	20000	1899	0.626835516578723	1.0	0.670704216951795
16	r4.large	32	240000	bigdata	False	10000	100000	20000000	20000	1767	0.626835516578723	1.0	0.670704216951795
16	r4.large	32	240000	bigdata	False	10000	100000	20000000	20000	1711	0.626835516578723	1.0	0.670704216951795
16	r4.large	32	240000	bigdata	False	10000	100000	20000000	20000	1694	0.626835516578723	1.0	0.670704216951795
16	r4.large	32	240000	bigdata	False	10000	100000	20000000	20000	1948	0.626835516578723	1.0	0.670704216951795
16	r4.large	32	240000	huge	False	10000	1000	500000	100	805	0.626835516578723	1.0	0.670704216951795
16	r4.large	32	240000	huge	False	10000	1000	500000	100	888	0.626835516578723	1.0	0.670704216951795
16	r4.large	32	240000	huge	False	10000	1000	500000	100	773	0.626835516578723	1.0	0.670704216951795
16	r4.large	32	240000	huge	False	10000	1000	500000	100	752	0.626835516578723	1.0	0.670704216951795
16	r4.large	32	240000	huge	False	10000	1000	500000	100	838	0.626835516578723	1.0	0.670704216951795
16	r4.xlarge	64	480000	bigdata	False	10000	100000	20000000	20000	1062	0.621758403741034	0.91340066266808	0.680859830691666
16	r4.xlarge	64	480000	bigdata	False	10000	100000	20000000	20000	771	0.621758403741034	0.91340066266808	0.680859830691666
16	r4.xlarge	64	480000	bigdata	False	10000	100000	20000000	20000	1009	0.621758403741034	0.91340066266808	0.680859830691666
16	r4.xlarge	64	480000	bigdata	False	10000	100000	20000000	20000	866	0.621758403741034	0.91340066266808	0.680859830691666
16	r4.xlarge	64	480000	bigdata	False	10000	100000	20000000	20000	848	0.621758403741034	0.91340066266808	0.680859830691666
16	r4.xlarge	64	480000	huge	False	10000	1000	500000	100	271	0.621758403741034	0.91340066266808	0.680859830691666
16	r4.xlarge	64	480000	huge	False	10000	1000	500000	100	269	0.621758403741034	0.91340066266808	0.680859830691666
16	r4.xlarge	64	480000	huge	False	10000	1000	500000	100	231	0.621758403741034	0.91340066266808	0.680859830691666
16	r4.xlarge	64	480000	huge	False	10000	1000	500000	100	228	0.621758403741034	0.91340066266808	0.680859830691666
16	r4.xlarge	64	480000	huge	False	10000	1000	500000	100	172	0.621758403741034	0.91340066266808	0.680859830691666
20	c4.xlarge	80	140000	bigdata	False	10000	100000	20000000	20000	653	0.981580131098954	0.916863624781091	1.0
20	c4.xlarge	80	140000	bigdata	False	10000	100000	20000000	20000	618	0.981580131098954	0.916863624781091	1.0
20	c4.xlarge	80	140000	bigdata	False	10000	100000	20000000	20000	579	0.981580131098954	0.916863624781091	1.0
20	c4.xlarge	80	140000	bigdata	False	10000	100000	20000000	20000	626	0.981580131098954	0.916863624781091	1.0
20	c4.xlarge	80	140000	bigdata	False	10000	100000	20000000	20000	656	0.981580131098954	0.916863624781091	1.0
20	c4.xlarge	80	140000	huge	False	10000	1000	500000	100	365	0.981580131098954	0.916863624781091	1.0
20	c4.xlarge	80	140000	huge	False	10000	1000	500000	100	319	0.981580131098954	0.916863624781091	1.0
20	c4.xlarge	80	140000	huge	False	10000	1000	500000	100	313	0.981580131098954	0.916863624781091	1.0
20	c4.xlarge	80	140000	huge	False	10000	1000	500000	100	328	0.981580131098954	0.916863624781091	1.0
20	c4.xlarge	80	140000	huge	False	10000	1000	500000	100	247	0.981580131098954	0.916863624781091	1.0
20	m4.xlarge	80	320000	bigdata	False	10000	100000	20000000	20000	645	0.724716697086843	0.939577226630061	0.806717869741047
20	m4.xlarge	80	320000	bigdata	False	10000	100000	20000000	20000	810	0.724716697086843	0.939577226630061	0.806717869741047
20	m4.xlarge	80	320000	bigdata	False	10000	100000	20000000	20000	674	0.724716697086843	0.939577226630061	0.806717869741047
20	m4.xlarge	80	320000	bigdata	False	10000	100000	20000000	20000	549	0.724716697086843	0.939577226630061	0.806717869741047
20	m4.xlarge	80	320000	bigdata	False	10000	100000	20000000	20000	577	0.724716697086843	0.939577226630061	0.806717869741047
20	m4.xlarge	80	320000	huge	False	10000	1000	500000	100	406	0.724716697086843	0.939577226630061	0.806717869741047
20	m4.xlarge	80	320000	huge	False	10000	1000	500000	100	380	0.724716697086843	0.939577226630061	0.806717869741047
20	m4.xlarge	80	320000	huge	False	10000	1000	500000	100	452	0.724716697086843	0.939577226630061	0.806717869741047
20	m4.xlarge	80	320000	huge	False	10000	1000	500000	100	370	0.724716697086843	0.939577226630061	0.806717869741047
20	m4.xlarge	80	320000	huge	False	10000	1000	500000	100	354	0.724716697086843	0.939577226630061	0.806717869741047
20	r4.xlarge	80	600000	bigdata	False	10000	100000	20000000	20000	742	0.621758403741034	0.91340066266808	0.680859830691666
20	r4.xlarge	80	600000	bigdata	False	10000	100000	20000000	20000	737	0.621758403741034	0.91340066266808	0.680859830691666
20	r4.xlarge	80	600000	bigdata	False	10000	100000	20000000	20000	664	0.621758403741034	0.91340066266808	0.680859830691666
20	r4.xlarge	80	600000	bigdata	False	10000	100000	20000000	20000	643	0.621758403741034	0.91340066266808	0.680859830691666
20	r4.xlarge	80	600000	bigdata	False	10000	100000	20000000	20000	662	0.621758403741034	0.91340066266808	0.680859830691666
20	r4.xlarge	80	600000	huge	False	10000	1000	500000	100	225	0.621758403741034	0.91340066266808	0.680859830691666
20	r4.xlarge	80	600000	huge	False	10000	1000	500000	100	193	0.621758403741034	0.91340066266808	0.680859830691666
20	r4.xlarge	80	600000	huge	False	10000	1000	500000	100	217	0.621758403741034	0.91340066266808	0.680859830691666
20	r4.xlarge	80	600000	huge	False	10000	1000	500000	100	197	0.621758403741034	0.91340066266808	0.680859830691666
20	r4.xlarge	80	600000	huge	False	10000	1000	500000	100	183	0.621758403741034	0.91340066266808	0.680859830691666
24	c4.large	48	72000	bigdata	False	10000	100000	20000000	20000	970	0.958215477247805	0.963738302503114	0.959066866763844
24	c4.large	48	72000	bigdata	False	10000	100000	20000000	20000	854	0.958215477247805	0.963738302503114	0.959066866763844
24	c4.large	48	72000	bigdata	False	10000	100000	20000000	20000	1170	0.958215477247805	0.963738302503114	0.959066866763844
24	c4.large	48	72000	bigdata	False	10000	100000	20000000	20000	1220	0.958215477247805	0.963738302503114	0.959066866763844
24	c4.large	48	72000	bigdata	False	10000	100000	20000000	20000	1068	0.958215477247805	0.963738302503114	0.959066866763844
24	c4.large	48	72000	huge	False	10000	1000	500000	100	602	0.958215477247805	0.963738302503114	0.959066866763844
24	c4.large	48	72000	huge	False	10000	1000	500000	100	554	0.958215477247805	0.963738302503114	0.959066866763844
24	c4.large	48	72000	huge	False	10000	1000	500000	100	560	0.958215477247805	0.963738302503114	0.959066866763844
24	c4.large	48	72000	huge	False	10000	1000	500000	100	539	0.958215477247805	0.963738302503114	0.959066866763844
24	c4.large	48	72000	huge	False	10000	1000	500000	100	474	0.958215477247805	0.963738302503114	0.959066866763844
24	c4.xlarge	96	168000	bigdata	False	10000	100000	20000000	20000	521	0.981580131098954	0.916863624781091	1.0
24	c4.xlarge	96	168000	bigdata	False	10000	100000	20000000	20000	514	0.981580131098954	0.916863624781091	1.0
24	c4.xlarge	96	168000	bigdata	False	10000	100000	20000000	20000	560	0.981580131098954	0.916863624781091	1.0
24	c4.xlarge	96	168000	bigdata	False	10000	100000	20000000	20000	608	0.981580131098954	0.916863624781091	1.0
24	c4.xlarge	96	168000	bigdata	False	10000	100000	20000000	20000	489	0.981580131098954	0.916863624781091	1.0
24	c4.xlarge	96	168000	huge	False	10000	1000	500000	100	293	0.981580131098954	0.916863624781091	1.0
24	c4.xlarge	96	168000	huge	False	10000	1000	500000	100	266	0.981580131098954	0.916863624781091	1.0
24	c4.xlarge	96	168000	huge	False	10000	1000	500000	100	266	0.981580131098954	0.916863624781091	1.0
24	c4.xlarge	96	168000	huge	False	10000	1000	500000	100	301	0.981580131098954	0.916863624781091	1.0
24	c4.xlarge	96	168000	huge	False	10000	1000	500000	100	299	0.981580131098954	0.916863624781091	1.0
24	m4.large	48	192000	bigdata	False	10000	100000	20000000	20000	1068	0.719976297083032	0.963352406209638	0.757775976316556
24	m4.large	48	192000	bigdata	False	10000	100000	20000000	20000	1120	0.719976297083032	0.963352406209638	0.757775976316556
24	m4.large	48	192000	bigdata	False	10000	100000	20000000	20000	1319	0.719976297083032	0.963352406209638	0.757775976316556
24	m4.large	48	192000	bigdata	False	10000	100000	20000000	20000	1231	0.719976297083032	0.963352406209638	0.757775976316556
24	m4.large	48	192000	bigdata	False	10000	100000	20000000	20000	1263	0.719976297083032	0.963352406209638	0.757775976316556
24	m4.large	48	192000	huge	False	10000	1000	500000	100	639	0.719976297083032	0.963352406209638	0.757775976316556
24	m4.large	48	192000	huge	False	10000	1000	500000	100	564	0.719976297083032	0.963352406209638	0.757775976316556
24	m4.large	48	192000	huge	False	10000	1000	500000	100	615	0.719976297083032	0.963352406209638	0.757775976316556
24	m4.large	48	192000	huge	False	10000	1000	500000	100	702	0.719976297083032	0.963352406209638	0.757775976316556
24	m4.large	48	192000	huge	False	10000	1000	500000	100	611	0.719976297083032	0.963352406209638	0.757775976316556
24	m4.xlarge	96	384000	bigdata	False	10000	100000	20000000	20000	541	0.724716697086843	0.939577226630061	0.806717869741047
24	m4.xlarge	96	384000	bigdata	False	10000	100000	20000000	20000	566	0.724716697086843	0.939577226630061	0.806717869741047
24	m4.xlarge	96	384000	bigdata	False	10000	100000	20000000	20000	603	0.724716697086843	0.939577226630061	0.806717869741047
24	m4.xlarge	96	384000	bigdata	False	10000	100000	20000000	20000	530	0.724716697086843	0.939577226630061	0.806717869741047
24	m4.xlarge	96	384000	bigdata	False	10000	100000	20000000	20000	600	0.724716697086843	0.939577226630061	0.806717869741047
24	m4.xlarge	96	384000	huge	False	10000	1000	500000	100	361	0.724716697086843	0.939577226630061	0.806717869741047
24	m4.xlarge	96	384000	huge	False	10000	1000	500000	100	321	0.724716697086843	0.939577226630061	0.806717869741047
24	m4.xlarge	96	384000	huge	False	10000	1000	500000	100	341	0.724716697086843	0.939577226630061	0.806717869741047
24	m4.xlarge	96	384000	huge	False	10000	1000	500000	100	311	0.724716697086843	0.939577226630061	0.806717869741047
24	m4.xlarge	96	384000	huge	False	10000	1000	500000	100	291	0.724716697086843	0.939577226630061	0.806717869741047
24	r4.large	48	360000	bigdata	False	10000	100000	20000000	20000	1118	0.626835516578723	1.0	0.670704216951795
24	r4.large	48	360000	bigdata	False	10000	100000	20000000	20000	1172	0.626835516578723	1.0	0.670704216951795
24	r4.large	48	360000	bigdata	False	10000	100000	20000000	20000	1295	0.626835516578723	1.0	0.670704216951795
24	r4.large	48	360000	bigdata	False	10000	100000	20000000	20000	1028	0.626835516578723	1.0	0.670704216951795
24	r4.large	48	360000	bigdata	False	10000	100000	20000000	20000	1074	0.626835516578723	1.0	0.670704216951795
24	r4.large	48	360000	huge	False	10000	1000	500000	100	535	0.626835516578723	1.0	0.670704216951795
24	r4.large	48	360000	huge	False	10000	1000	500000	100	537	0.626835516578723	1.0	0.670704216951795
24	r4.large	48	360000	huge	False	10000	1000	500000	100	469	0.626835516578723	1.0	0.670704216951795
24	r4.large	48	360000	huge	False	10000	1000	500000	100	603	0.626835516578723	1.0	0.670704216951795
24	r4.large	48	360000	huge	False	10000	1000	500000	100	518	0.626835516578723	1.0	0.670704216951795
24	r4.xlarge	96	720000	bigdata	False	10000	100000	20000000	20000	634	0.621758403741034	0.91340066266808	0.680859830691666
24	r4.xlarge	96	720000	bigdata	False	10000	100000	20000000	20000	723	0.621758403741034	0.91340066266808	0.680859830691666
24	r4.xlarge	96	720000	bigdata	False	10000	100000	20000000	20000	665	0.621758403741034	0.91340066266808	0.680859830691666
24	r4.xlarge	96	720000	bigdata	False	10000	100000	20000000	20000	685	0.621758403741034	0.91340066266808	0.680859830691666
24	r4.xlarge	96	720000	bigdata	False	10000	100000	20000000	20000	545	0.621758403741034	0.91340066266808	0.680859830691666
24	r4.xlarge	96	720000	huge	False	10000	1000	500000	100	152	0.621758403741034	0.91340066266808	0.680859830691666
24	r4.xlarge	96	720000	huge	False	10000	1000	500000	100	160	0.621758403741034	0.91340066266808	0.680859830691666
24	r4.xlarge	96	720000	huge	False	10000	1000	500000	100	191	0.621758403741034	0.91340066266808	0.680859830691666
24	r4.xlarge	96	720000	huge	False	10000	1000	500000	100	193	0.621758403741034	0.91340066266808	0.680859830691666
24	r4.xlarge	96	720000	huge	False	10000	1000	500000	100	219	0.621758403741034	0.91340066266808	0.680859830691666
32	c4.large	64	96000	bigdata	False	10000	100000	20000000	20000	731	0.958215477247805	0.963738302503114	0.959066866763844
32	c4.large	64	96000	bigdata	False	10000	100000	20000000	20000	686	0.958215477247805	0.963738302503114	0.959066866763844
32	c4.large	64	96000	bigdata	False	10000	100000	20000000	20000	720	0.958215477247805	0.963738302503114	0.959066866763844
32	c4.large	64	96000	bigdata	False	10000	100000	20000000	20000	799	0.958215477247805	0.963738302503114	0.959066866763844
32	c4.large	64	96000	bigdata	False	10000	100000	20000000	20000	801	0.958215477247805	0.963738302503114	0.959066866763844
32	c4.large	64	96000	huge	False	10000	1000	500000	100	373	0.958215477247805	0.963738302503114	0.959066866763844
32	c4.large	64	96000	huge	False	10000	1000	500000	100	323	0.958215477247805	0.963738302503114	0.959066866763844
32	c4.large	64	96000	huge	False	10000	1000	500000	100	470	0.958215477247805	0.963738302503114	0.959066866763844
32	c4.large	64	96000	huge	False	10000	1000	500000	100	367	0.958215477247805	0.963738302503114	0.959066866763844
32	c4.large	64	96000	huge	False	10000	1000	500000	100	457	0.958215477247805	0.963738302503114	0.959066866763844
32	m4.large	64	256000	bigdata	False	10000	100000	20000000	20000	841	0.719976297083032	0.963352406209638	0.757775976316556
32	m4.large	64	256000	bigdata	False	10000	100000	20000000	20000	881	0.719976297083032	0.963352406209638	0.757775976316556
32	m4.large	64	256000	bigdata	False	10000	100000	20000000	20000	853	0.719976297083032	0.963352406209638	0.757775976316556
32	m4.large	64	256000	bigdata	False	10000	100000	20000000	20000	932	0.719976297083032	0.963352406209638	0.757775976316556
32	m4.large	64	256000	bigdata	False	10000	100000	20000000	20000	977	0.719976297083032	0.963352406209638	0.757775976316556
32	m4.large	64	256000	huge	False	10000	1000	500000	100	407	0.719976297083032	0.963352406209638	0.757775976316556
32	m4.large	64	256000	huge	False	10000	1000	500000	100	494	0.719976297083032	0.963352406209638	0.757775976316556
32	m4.large	64	256000	huge	False	10000	1000	500000	100	568	0.719976297083032	0.963352406209638	0.757775976316556
32	m4.large	64	256000	huge	False	10000	1000	500000	100	491	0.719976297083032	0.963352406209638	0.757775976316556
32	m4.large	64	256000	huge	False	10000	1000	500000	100	503	0.719976297083032	0.963352406209638	0.757775976316556
32	r4.large	64	480000	bigdata	False	10000	100000	20000000	20000	666	0.626835516578723	1.0	0.670704216951795
32	r4.large	64	480000	bigdata	False	10000	100000	20000000	20000	823	0.626835516578723	1.0	0.670704216951795
32	r4.large	64	480000	bigdata	False	10000	100000	20000000	20000	884	0.626835516578723	1.0	0.670704216951795
32	r4.large	64	480000	bigdata	False	10000	100000	20000000	20000	802	0.626835516578723	1.0	0.670704216951795
32	r4.large	64	480000	bigdata	False	10000	100000	20000000	20000	805	0.626835516578723	1.0	0.670704216951795
32	r4.large	64	480000	huge	False	10000	1000	500000	100	278	0.626835516578723	1.0	0.670704216951795
32	r4.large	64	480000	huge	False	10000	1000	500000	100	245	0.626835516578723	1.0	0.670704216951795
32	r4.large	64	480000	huge	False	10000	1000	500000	100	265	0.626835516578723	1.0	0.670704216951795
32	r4.large	64	480000	huge	False	10000	1000	500000	100	231	0.626835516578723	1.0	0.670704216951795
32	r4.large	64	480000	huge	False	10000	1000	500000	100	240	0.626835516578723	1.0	0.670704216951795
40	c4.large	80	120000	bigdata	False	10000	100000	20000000	20000	667	0.958215477247805	0.963738302503114	0.959066866763844
40	c4.large	80	120000	bigdata	False	10000	100000	20000000	20000	709	0.958215477247805	0.963738302503114	0.959066866763844
40	c4.large	80	120000	bigdata	False	10000	100000	20000000	20000	617	0.958215477247805	0.963738302503114	0.959066866763844
40	c4.large	80	120000	bigdata	False	10000	100000	20000000	20000	547	0.958215477247805	0.963738302503114	0.959066866763844
40	c4.large	80	120000	bigdata	False	10000	100000	20000000	20000	571	0.958215477247805	0.963738302503114	0.959066866763844
40	c4.large	80	120000	huge	False	10000	1000	500000	100	375	0.958215477247805	0.963738302503114	0.959066866763844
40	c4.large	80	120000	huge	False	10000	1000	500000	100	340	0.958215477247805	0.963738302503114	0.959066866763844
40	c4.large	80	120000	huge	False	10000	1000	500000	100	318	0.958215477247805	0.963738302503114	0.959066866763844
40	c4.large	80	120000	huge	False	10000	1000	500000	100	364	0.958215477247805	0.963738302503114	0.959066866763844
40	c4.large	80	120000	huge	False	10000	1000	500000	100	361	0.958215477247805	0.963738302503114	0.959066866763844
40	m4.large	80	320000	bigdata	False	10000	100000	20000000	20000	628	0.719976297083032	0.963352406209638	0.757775976316556
40	m4.large	80	320000	bigdata	False	10000	100000	20000000	20000	729	0.719976297083032	0.963352406209638	0.757775976316556
40	m4.large	80	320000	bigdata	False	10000	100000	20000000	20000	622	0.719976297083032	0.963352406209638	0.757775976316556
40	m4.large	80	320000	bigdata	False	10000	100000	20000000	20000	806	0.719976297083032	0.963352406209638	0.757775976316556
40	m4.large	80	320000	bigdata	False	10000	100000	20000000	20000	656	0.719976297083032	0.963352406209638	0.757775976316556
40	m4.large	80	320000	huge	False	10000	1000	500000	100	440	0.719976297083032	0.963352406209638	0.757775976316556
40	m4.large	80	320000	huge	False	10000	1000	500000	100	447	0.719976297083032	0.963352406209638	0.757775976316556
40	m4.large	80	320000	huge	False	10000	1000	500000	100	360	0.719976297083032	0.963352406209638	0.757775976316556
40	m4.large	80	320000	huge	False	10000	1000	500000	100	466	0.719976297083032	0.963352406209638	0.757775976316556
40	m4.large	80	320000	huge	False	10000	1000	500000	100	358	0.719976297083032	0.963352406209638	0.757775976316556
40	r4.large	80	600000	bigdata	False	10000	100000	20000000	20000	818	0.626835516578723	1.0	0.670704216951795
40	r4.large	80	600000	bigdata	False	10000	100000	20000000	20000	668	0.626835516578723	1.0	0.670704216951795
40	r4.large	80	600000	bigdata	False	10000	100000	20000000	20000	524	0.626835516578723	1.0	0.670704216951795
40	r4.large	80	600000	bigdata	False	10000	100000	20000000	20000	680	0.626835516578723	1.0	0.670704216951795
40	r4.large	80	600000	bigdata	False	10000	100000	20000000	20000	618	0.626835516578723	1.0	0.670704216951795
40	r4.large	80	600000	huge	False	10000	1000	500000	100	272	0.626835516578723	1.0	0.670704216951795
40	r4.large	80	600000	huge	False	10000	1000	500000	100	225	0.626835516578723	1.0	0.670704216951795
40	r4.large	80	600000	huge	False	10000	1000	500000	100	215	0.626835516578723	1.0	0.670704216951795
40	r4.large	80	600000	huge	False	10000	1000	500000	100	243	0.626835516578723	1.0	0.670704216951795
40	r4.large	80	600000	huge	False	10000	1000	500000	100	199	0.626835516578723	1.0	0.670704216951795
48	c4.large	96	144000	bigdata	False	10000	100000	20000000	20000	463	0.958215477247805	0.963738302503114	0.959066866763844
48	c4.large	96	144000	bigdata	False	10000	100000	20000000	20000	550	0.958215477247805	0.963738302503114	0.959066866763844
48	c4.large	96	144000	bigdata	False	10000	100000	20000000	20000	596	0.958215477247805	0.963738302503114	0.959066866763844
48	c4.large	96	144000	bigdata	False	10000	100000	20000000	20000	568	0.958215477247805	0.963738302503114	0.959066866763844
48	c4.large	96	144000	bigdata	False	10000	100000	20000000	20000	607	0.958215477247805	0.963738302503114	0.959066866763844
48	c4.large	96	144000	huge	False	10000	1000	500000	100	368	0.958215477247805	0.963738302503114	0.959066866763844
48	c4.large	96	144000	huge	False	10000	1000	500000	100	289	0.958215477247805	0.963738302503114	0.959066866763844
48	c4.large	96	144000	huge	False	10000	1000	500000	100	331	0.958215477247805	0.963738302503114	0.959066866763844
48	c4.large	96	144000	huge	False	10000	1000	500000	100	377	0.958215477247805	0.963738302503114	0.959066866763844
48	c4.large	96	144000	huge	False	10000	1000	500000	100	312	0.958215477247805	0.963738302503114	0.959066866763844
48	m4.large	96	384000	bigdata	False	10000	100000	20000000	20000	624	0.719976297083032	0.963352406209638	0.757775976316556
48	m4.large	96	384000	bigdata	False	10000	100000	20000000	20000	556	0.719976297083032	0.963352406209638	0.757775976316556
48	m4.large	96	384000	bigdata	False	10000	100000	20000000	20000	673	0.719976297083032	0.963352406209638	0.757775976316556
48	m4.large	96	384000	bigdata	False	10000	100000	20000000	20000	642	0.719976297083032	0.963352406209638	0.757775976316556
48	m4.large	96	384000	bigdata	False	10000	100000	20000000	20000	687	0.719976297083032	0.963352406209638	0.757775976316556
48	m4.large	96	384000	huge	False	10000	1000	500000	100	366	0.719976297083032	0.963352406209638	0.757775976316556
48	m4.large	96	384000	huge	False	10000	1000	500000	100	470	0.719976297083032	0.963352406209638	0.757775976316556
48	m4.large	96	384000	huge	False	10000	1000	500000	100	393	0.719976297083032	0.963352406209638	0.757775976316556
48	m4.large	96	384000	huge	False	10000	1000	500000	100	461	0.719976297083032	0.963352406209638	0.757775976316556
48	m4.large	96	384000	huge	False	10000	1000	500000	100	377	0.719976297083032	0.963352406209638	0.757775976316556
48	r4.large	96	720000	bigdata	False	10000	100000	20000000	20000	677	0.626835516578723	1.0	0.670704216951795
48	r4.large	96	720000	bigdata	False	10000	100000	20000000	20000	602	0.626835516578723	1.0	0.670704216951795
48	r4.large	96	720000	bigdata	False	10000	100000	20000000	20000	671	0.626835516578723	1.0	0.670704216951795
48	r4.large	96	720000	bigdata	False	10000	100000	20000000	20000	627	0.626835516578723	1.0	0.670704216951795
48	r4.large	96	720000	bigdata	False	10000	100000	20000000	20000	656	0.626835516578723	1.0	0.670704216951795
48	r4.large	96	720000	huge	False	10000	1000	500000	100	204	0.626835516578723	1.0	0.670704216951795
48	r4.large	96	720000	huge	False	10000	1000	500000	100	261	0.626835516578723	1.0	0.670704216951795
48	r4.large	96	720000	huge	False	10000	1000	500000	100	253	0.626835516578723	1.0	0.670704216951795
48	r4.large	96	720000	huge	False	10000	1000	500000	100	282	0.626835516578723	1.0	0.670704216951795
48	r4.large	96	720000	huge	False	10000	1000	500000	100	286	0.626835516578723	1.0	0.670704216951795
