instance_count	machine_type	slots	memory	data_size_MB	pages	uservisits	gross_runtime	cpu_sysbench	disk_seq_fio	memory_sysbench
4	c4.2xlarge	32	60000	bigdata	120000000	5000000000	480	1.0	0.975170773880192	0.995589462652916
4	c4.2xlarge	32	60000	bigdata	120000000	5000000000	534	1.0	0.975170773880192	0.995589462652916
4	c4.2xlarge	32	60000	bigdata	120000000	5000000000	587	1.0	0.975170773880192	0.995589462652916
4	c4.2xlarge	32	60000	bigdata	120000000	5000000000	475	1.0	0.975170773880192	0.995589462652916
4	c4.2xlarge	32	60000	bigdata	120000000	5000000000	478	1.0	0.975170773880192	0.995589462652916
4	c4.2xlarge	32	60000	huge	1200000	10000000	363	1.0	0.975170773880192	0.995589462652916
4	c4.2xlarge	32	60000	huge	1200000	10000000	364	1.0	0.975170773880192	0.995589462652916
4	c4.2xlarge	32	60000	huge	1200000	10000000	327	1.0	0.975170773880192	0.995589462652916
4	c4.2xlarge	32	60000	huge	1200000	10000000	300	1.0	0.975170773880192	0.995589462652916
4	c4.2xlarge	32	60000	huge	1200000	10000000	308	1.0	0.975170773880192	0.995589462652916
4	c4.large	8	12000	bigdata	120000000	5000000000	1825	0.958215477247805	0.963738302503114	0.959066866763844
4	c4.large	8	12000	bigdata	120000000	5000000000	1889	0.958215477247805	0.963738302503114	0.959066866763844
4	c4.large	8	12000	bigdata	120000000	5000000000	1957	0.958215477247805	0.963738302503114	0.959066866763844
4	c4.large	8	12000	bigdata	120000000	5000000000	1833	0.958215477247805	0.963738302503114	0.959066866763844
4	c4.large	8	12000	bigdata	120000000	5000000000	1657	0.958215477247805	0.963738302503114	0.959066866763844
4	c4.large	8	12000	huge	1200000	10000000	916	0.958215477247805	0.963738302503114	0.959066866763844
4	c4.large	8	12000	huge	1200000	10000000	896	0.958215477247805	0.963738302503114	0.959066866763844
4	c4.large	8	12000	huge	1200000	10000000	972	0.958215477247805	0.963738302503114	0.959066866763844
4	c4.large	8	12000	huge	1200000	10000000	1063	0.958215477247805	0.963738302503114	0.959066866763844
4	c4.large	8	12000	huge	1200000	10000000	1009	0.958215477247805	0.963738302503114	0.959066866763844
4	c4.xlarge	16	28000	bigdata	120000000	5000000000	823	0.981580131098954	0.916863624781091	1.0
4	c4.xlarge	16	28000	bigdata	120000000	5000000000	940	0.981580131098954	0.916863624781091	1.0
4	c4.xlarge	16	28000	bigdata	120000000	5000000000	850	0.981580131098954	0.916863624781091	1.0
4	c4.xlarge	16	28000	bigdata	120000000	5000000000	791	0.981580131098954	0.916863624781091	1.0
4	c4.xlarge	16	28000	bigdata	120000000	5000000000	763	0.981580131098954	0.916863624781091	1.0
4	c4.xlarge	16	28000	huge	1200000	10000000	545	0.981580131098954	0.916863624781091	1.0
4	c4.xlarge	16	28000	huge	1200000	10000000	463	0.981580131098954	0.916863624781091	1.0
4	c4.xlarge	16	28000	huge	1200000	10000000	613	0.981580131098954	0.916863624781091	1.0
4	c4.xlarge	16	28000	huge	1200000	10000000	582	0.981580131098954	0.916863624781091	1.0
4	c4.xlarge	16	28000	huge	1200000	10000000	447	0.981580131098954	0.916863624781091	1.0
4	m4.2xlarge	32	128000	bigdata	120000000	5000000000	463	0.73813508679461	0.917837907061713	0.817114731721182
4	m4.2xlarge	32	128000	bigdata	120000000	5000000000	450	0.73813508679461	0.917837907061713	0.817114731721182
4	m4.2xlarge	32	128000	bigdata	120000000	5000000000	540	0.73813508679461	0.917837907061713	0.817114731721182
4	m4.2xlarge	32	128000	bigdata	120000000	5000000000	476	0.73813508679461	0.917837907061713	0.817114731721182
4	m4.2xlarge	32	128000	bigdata	120000000	5000000000	619	0.73813508679461	0.917837907061713	0.817114731721182
4	m4.2xlarge	32	128000	huge	1200000	10000000	336	0.73813508679461	0.917837907061713	0.817114731721182
4	m4.2xlarge	32	128000	huge	1200000	10000000	354	0.73813508679461	0.917837907061713	0.817114731721182
4	m4.2xlarge	32	128000	huge	1200000	10000000	390	0.73813508679461	0.917837907061713	0.817114731721182
4	m4.2xlarge	32	128000	huge	1200000	10000000	352	0.73813508679461	0.917837907061713	0.817114731721182
4	m4.2xlarge	32	128000	huge	1200000	10000000	303	0.73813508679461	0.917837907061713	0.817114731721182
4	m4.large	8	32000	bigdata	120000000	5000000000	1988	0.719976297083032	0.963352406209638	0.757775976316556
4	m4.large	8	32000	bigdata	120000000	5000000000	1802	0.719976297083032	0.963352406209638	0.757775976316556
4	m4.large	8	32000	bigdata	120000000	5000000000	1809	0.719976297083032	0.963352406209638	0.757775976316556
4	m4.large	8	32000	bigdata	120000000	5000000000	2107	0.719976297083032	0.963352406209638	0.757775976316556
4	m4.large	8	32000	bigdata	120000000	5000000000	2382	0.719976297083032	0.963352406209638	0.757775976316556
4	m4.large	8	32000	huge	1200000	10000000	1200	0.719976297083032	0.963352406209638	0.757775976316556
4	m4.large	8	32000	huge	1200000	10000000	1175	0.719976297083032	0.963352406209638	0.757775976316556
4	m4.large	8	32000	huge	1200000	10000000	1159	0.719976297083032	0.963352406209638	0.757775976316556
4	m4.large	8	32000	huge	1200000	10000000	942	0.719976297083032	0.963352406209638	0.757775976316556
4	m4.large	8	32000	huge	1200000	10000000	1094	0.719976297083032	0.963352406209638	0.757775976316556
4	m4.xlarge	16	64000	bigdata	120000000	5000000000	1053	0.724716697086843	0.939577226630061	0.806717869741047
4	m4.xlarge	16	64000	bigdata	120000000	5000000000	1106	0.724716697086843	0.939577226630061	0.806717869741047
4	m4.xlarge	16	64000	bigdata	120000000	5000000000	825	0.724716697086843	0.939577226630061	0.806717869741047
4	m4.xlarge	16	64000	bigdata	120000000	5000000000	1154	0.724716697086843	0.939577226630061	0.806717869741047
4	m4.xlarge	16	64000	bigdata	120000000	5000000000	980	0.724716697086843	0.939577226630061	0.806717869741047
4	m4.xlarge	16	64000	huge	1200000	10000000	575	0.724716697086843	0.939577226630061	0.806717869741047
4	m4.xlarge	16	64000	huge	1200000	10000000	575	0.724716697086843	0.939577226630061	0.806717869741047
4	m4.xlarge	16	64000	huge	1200000	10000000	565	0.724716697086843	0.939577226630061	0.806717869741047
4	m4.xlarge	16	64000	huge	1200000	10000000	598	0.724716697086843	0.939577226630061	0.806717869741047
4	m4.xlarge	16	64000	huge	1200000	10000000	643	0.724716697086843	0.939577226630061	0.806717869741047
4	r4.2xlarge	32	244000	bigdata	120000000	5000000000	576	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	bigdata	120000000	5000000000	660	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	bigdata	120000000	5000000000	511	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	bigdata	120000000	5000000000	574	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	bigdata	120000000	5000000000	606	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	huge	1200000	10000000	349	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	huge	1200000	10000000	376	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	huge	1200000	10000000	368	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	huge	1200000	10000000	378	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	huge	1200000	10000000	379	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.large	8	60000	bigdata	120000000	5000000000	2087	0.626835516578723	1.0	0.670704216951795
4	r4.large	8	60000	bigdata	120000000	5000000000	1922	0.626835516578723	1.0	0.670704216951795
4	r4.large	8	60000	bigdata	120000000	5000000000	2122	0.626835516578723	1.0	0.670704216951795
4	r4.large	8	60000	bigdata	120000000	5000000000	1892	0.626835516578723	1.0	0.670704216951795
4	r4.large	8	60000	bigdata	120000000	5000000000	1906	0.626835516578723	1.0	0.670704216951795
4	r4.large	8	60000	huge	1200000	10000000	1213	0.626835516578723	1.0	0.670704216951795
4	r4.large	8	60000	huge	1200000	10000000	1062	0.626835516578723	1.0	0.670704216951795
4	r4.large	8	60000	huge	1200000	10000000	1364	0.626835516578723	1.0	0.670704216951795
4	r4.large	8	60000	huge	1200000	10000000	1132	0.626835516578723	1.0	0.670704216951795
4	r4.large	8	60000	huge	1200000	10000000	1106	0.626835516578723	1.0	0.670704216951795
4	r4.xlarge	16	120000	bigdata	120000000	5000000000	1073	0.621758403741034	0.91340066266808	0.680859830691666
4	r4.xlarge	16	120000	bigdata	120000000	5000000000	1149	0.621758403741034	0.91340066266808	0.680859830691666
4	r4.xlarge	16	120000	bigdata	120000000	5000000000	1008	0.621758403741034	0.91340066266808	0.680859830691666
4	r4.xlarge	16	120000	bigdata	120000000	5000000000	1168	0.621758403741034	0.91340066266808	0.680859830691666
4	r4.xlarge	16	120000	bigdata	120000000	5000000000	1059	0.621758403741034	0.91340066266808	0.680859830691666
4	r4.xlarge	16	120000	huge	1200000	10000000	683	0.621758403741034	0.91340066266808	0.680859830691666
4	r4.xlarge	16	120000	huge	1200000	10000000	631	0.621758403741034	0.91340066266808	0.680859830691666
4	r4.xlarge	16	120000	huge	1200000	10000000	604	0.621758403741034	0.91340066266808	0.680859830691666
4	r4.xlarge	16	120000	huge	1200000	10000000	559	0.621758403741034	0.91340066266808	0.680859830691666
4	r4.xlarge	16	120000	huge	1200000	10000000	715	0.621758403741034	0.91340066266808	0.680859830691666
6	c4.2xlarge	48	90000	bigdata	120000000	5000000000	436	1.0	0.975170773880192	0.995589462652916
6	c4.2xlarge	48	90000	bigdata	120000000	5000000000	394	1.0	0.975170773880192	0.995589462652916
6	c4.2xlarge	48	90000	bigdata	120000000	5000000000	448	1.0	0.975170773880192	0.995589462652916
6	c4.2xlarge	48	90000	bigdata	120000000	5000000000	467	1.0	0.975170773880192	0.995589462652916
6	c4.2xlarge	48	90000	bigdata	120000000	5000000000	416	1.0	0.975170773880192	0.995589462652916
6	c4.2xlarge	48	90000	huge	1200000	10000000	270	1.0	0.975170773880192	0.995589462652916
6	c4.2xlarge	48	90000	huge	1200000	10000000	362	1.0	0.975170773880192	0.995589462652916
6	c4.2xlarge	48	90000	huge	1200000	10000000	327	1.0	0.975170773880192	0.995589462652916
6	c4.2xlarge	48	90000	huge	1200000	10000000	332	1.0	0.975170773880192	0.995589462652916
6	c4.2xlarge	48	90000	huge	1200000	10000000	367	1.0	0.975170773880192	0.995589462652916
6	c4.large	12	18000	bigdata	120000000	5000000000	1225	0.958215477247805	0.963738302503114	0.959066866763844
6	c4.large	12	18000	bigdata	120000000	5000000000	1216	0.958215477247805	0.963738302503114	0.959066866763844
6	c4.large	12	18000	bigdata	120000000	5000000000	1202	0.958215477247805	0.963738302503114	0.959066866763844
6	c4.large	12	18000	bigdata	120000000	5000000000	1192	0.958215477247805	0.963738302503114	0.959066866763844
6	c4.large	12	18000	bigdata	120000000	5000000000	1210	0.958215477247805	0.963738302503114	0.959066866763844
6	c4.large	12	18000	huge	1200000	10000000	733	0.958215477247805	0.963738302503114	0.959066866763844
6	c4.large	12	18000	huge	1200000	10000000	664	0.958215477247805	0.963738302503114	0.959066866763844
6	c4.large	12	18000	huge	1200000	10000000	708	0.958215477247805	0.963738302503114	0.959066866763844
6	c4.large	12	18000	huge	1200000	10000000	690	0.958215477247805	0.963738302503114	0.959066866763844
6	c4.large	12	18000	huge	1200000	10000000	615	0.958215477247805	0.963738302503114	0.959066866763844
6	c4.xlarge	24	42000	bigdata	120000000	5000000000	613	0.981580131098954	0.916863624781091	1.0
6	c4.xlarge	24	42000	bigdata	120000000	5000000000	646	0.981580131098954	0.916863624781091	1.0
6	c4.xlarge	24	42000	bigdata	120000000	5000000000	680	0.981580131098954	0.916863624781091	1.0
6	c4.xlarge	24	42000	bigdata	120000000	5000000000	698	0.981580131098954	0.916863624781091	1.0
6	c4.xlarge	24	42000	bigdata	120000000	5000000000	603	0.981580131098954	0.916863624781091	1.0
6	c4.xlarge	24	42000	huge	1200000	10000000	360	0.981580131098954	0.916863624781091	1.0
6	c4.xlarge	24	42000	huge	1200000	10000000	379	0.981580131098954	0.916863624781091	1.0
6	c4.xlarge	24	42000	huge	1200000	10000000	367	0.981580131098954	0.916863624781091	1.0
6	c4.xlarge	24	42000	huge	1200000	10000000	412	0.981580131098954	0.916863624781091	1.0
6	c4.xlarge	24	42000	huge	1200000	10000000	390	0.981580131098954	0.916863624781091	1.0
6	m4.2xlarge	48	192000	bigdata	120000000	5000000000	439	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	bigdata	120000000	5000000000	456	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	bigdata	120000000	5000000000	426	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	bigdata	120000000	5000000000	457	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	bigdata	120000000	5000000000	434	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	huge	1200000	10000000	282	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	huge	1200000	10000000	295	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	huge	1200000	10000000	303	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	huge	1200000	10000000	383	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	huge	1200000	10000000	366	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.large	12	48000	bigdata	120000000	5000000000	1291	0.719976297083032	0.963352406209638	0.757775976316556
6	m4.large	12	48000	bigdata	120000000	5000000000	1156	0.719976297083032	0.963352406209638	0.757775976316556
6	m4.large	12	48000	bigdata	120000000	5000000000	1395	0.719976297083032	0.963352406209638	0.757775976316556
6	m4.large	12	48000	bigdata	120000000	5000000000	1338	0.719976297083032	0.963352406209638	0.757775976316556
6	m4.large	12	48000	bigdata	120000000	5000000000	1230	0.719976297083032	0.963352406209638	0.757775976316556
6	m4.large	12	48000	huge	1200000	10000000	798	0.719976297083032	0.963352406209638	0.757775976316556
6	m4.large	12	48000	huge	1200000	10000000	669	0.719976297083032	0.963352406209638	0.757775976316556
6	m4.large	12	48000	huge	1200000	10000000	802	0.719976297083032	0.963352406209638	0.757775976316556
6	m4.large	12	48000	huge	1200000	10000000	789	0.719976297083032	0.963352406209638	0.757775976316556
6	m4.large	12	48000	huge	1200000	10000000	773	0.719976297083032	0.963352406209638	0.757775976316556
6	m4.xlarge	24	96000	bigdata	120000000	5000000000	761	0.724716697086843	0.939577226630061	0.806717869741047
6	m4.xlarge	24	96000	bigdata	120000000	5000000000	661	0.724716697086843	0.939577226630061	0.806717869741047
6	m4.xlarge	24	96000	bigdata	120000000	5000000000	665	0.724716697086843	0.939577226630061	0.806717869741047
6	m4.xlarge	24	96000	bigdata	120000000	5000000000	682	0.724716697086843	0.939577226630061	0.806717869741047
6	m4.xlarge	24	96000	bigdata	120000000	5000000000	677	0.724716697086843	0.939577226630061	0.806717869741047
6	m4.xlarge	24	96000	huge	1200000	10000000	419	0.724716697086843	0.939577226630061	0.806717869741047
6	m4.xlarge	24	96000	huge	1200000	10000000	385	0.724716697086843	0.939577226630061	0.806717869741047
6	m4.xlarge	24	96000	huge	1200000	10000000	579	0.724716697086843	0.939577226630061	0.806717869741047
6	m4.xlarge	24	96000	huge	1200000	10000000	394	0.724716697086843	0.939577226630061	0.806717869741047
6	m4.xlarge	24	96000	huge	1200000	10000000	501	0.724716697086843	0.939577226630061	0.806717869741047
6	r4.2xlarge	48	366000	bigdata	120000000	5000000000	384	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	bigdata	120000000	5000000000	486	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	bigdata	120000000	5000000000	449	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	bigdata	120000000	5000000000	381	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	bigdata	120000000	5000000000	431	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	huge	1200000	10000000	357	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	huge	1200000	10000000	380	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	huge	1200000	10000000	417	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	huge	1200000	10000000	289	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	huge	1200000	10000000	339	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.large	12	90000	bigdata	120000000	5000000000	1143	0.626835516578723	1.0	0.670704216951795
6	r4.large	12	90000	bigdata	120000000	5000000000	1162	0.626835516578723	1.0	0.670704216951795
6	r4.large	12	90000	bigdata	120000000	5000000000	1553	0.626835516578723	1.0	0.670704216951795
6	r4.large	12	90000	bigdata	120000000	5000000000	1235	0.626835516578723	1.0	0.670704216951795
6	r4.large	12	90000	bigdata	120000000	5000000000	1405	0.626835516578723	1.0	0.670704216951795
6	r4.large	12	90000	huge	1200000	10000000	762	0.626835516578723	1.0	0.670704216951795
6	r4.large	12	90000	huge	1200000	10000000	702	0.626835516578723	1.0	0.670704216951795
6	r4.large	12	90000	huge	1200000	10000000	840	0.626835516578723	1.0	0.670704216951795
6	r4.large	12	90000	huge	1200000	10000000	835	0.626835516578723	1.0	0.670704216951795
6	r4.large	12	90000	huge	1200000	10000000	829	0.626835516578723	1.0	0.670704216951795
6	r4.xlarge	24	180000	bigdata	120000000	5000000000	680	0.621758403741034	0.91340066266808	0.680859830691666
6	r4.xlarge	24	180000	bigdata	120000000	5000000000	732	0.621758403741034	0.91340066266808	0.680859830691666
6	r4.xlarge	24	180000	bigdata	120000000	5000000000	691	0.621758403741034	0.91340066266808	0.680859830691666
6	r4.xlarge	24	180000	bigdata	120000000	5000000000	701	0.621758403741034	0.91340066266808	0.680859830691666
6	r4.xlarge	24	180000	bigdata	120000000	5000000000	813	0.621758403741034	0.91340066266808	0.680859830691666
6	r4.xlarge	24	180000	huge	1200000	10000000	446	0.621758403741034	0.91340066266808	0.680859830691666
6	r4.xlarge	24	180000	huge	1200000	10000000	453	0.621758403741034	0.91340066266808	0.680859830691666
6	r4.xlarge	24	180000	huge	1200000	10000000	452	0.621758403741034	0.91340066266808	0.680859830691666
6	r4.xlarge	24	180000	huge	1200000	10000000	431	0.621758403741034	0.91340066266808	0.680859830691666
6	r4.xlarge	24	180000	huge	1200000	10000000	430	0.621758403741034	0.91340066266808	0.680859830691666
8	c4.2xlarge	64	120000	bigdata	120000000	5000000000	288	1.0	0.975170773880192	0.995589462652916
8	c4.2xlarge	64	120000	bigdata	120000000	5000000000	307	1.0	0.975170773880192	0.995589462652916
8	c4.2xlarge	64	120000	bigdata	120000000	5000000000	335	1.0	0.975170773880192	0.995589462652916
8	c4.2xlarge	64	120000	bigdata	120000000	5000000000	227	1.0	0.975170773880192	0.995589462652916
8	c4.2xlarge	64	120000	bigdata	120000000	5000000000	210	1.0	0.975170773880192	0.995589462652916
8	c4.2xlarge	64	120000	huge	1200000	10000000	356	1.0	0.975170773880192	0.995589462652916
8	c4.2xlarge	64	120000	huge	1200000	10000000	277	1.0	0.975170773880192	0.995589462652916
8	c4.2xlarge	64	120000	huge	1200000	10000000	318	1.0	0.975170773880192	0.995589462652916
8	c4.2xlarge	64	120000	huge	1200000	10000000	291	1.0	0.975170773880192	0.995589462652916
8	c4.2xlarge	64	120000	huge	1200000	10000000	325	1.0	0.975170773880192	0.995589462652916
8	c4.large	16	24000	bigdata	120000000	5000000000	830	0.958215477247805	0.963738302503114	0.959066866763844
8	c4.large	16	24000	bigdata	120000000	5000000000	929	0.958215477247805	0.963738302503114	0.959066866763844
8	c4.large	16	24000	bigdata	120000000	5000000000	1046	0.958215477247805	0.963738302503114	0.959066866763844
8	c4.large	16	24000	bigdata	120000000	5000000000	956	0.958215477247805	0.963738302503114	0.959066866763844
8	c4.large	16	24000	bigdata	120000000	5000000000	872	0.958215477247805	0.963738302503114	0.959066866763844
8	c4.large	16	24000	huge	1200000	10000000	619	0.958215477247805	0.963738302503114	0.959066866763844
8	c4.large	16	24000	huge	1200000	10000000	620	0.958215477247805	0.963738302503114	0.959066866763844
8	c4.large	16	24000	huge	1200000	10000000	582	0.958215477247805	0.963738302503114	0.959066866763844
8	c4.large	16	24000	huge	1200000	10000000	686	0.958215477247805	0.963738302503114	0.959066866763844
8	c4.large	16	24000	huge	1200000	10000000	617	0.958215477247805	0.963738302503114	0.959066866763844
8	c4.xlarge	32	56000	bigdata	120000000	5000000000	511	0.981580131098954	0.916863624781091	1.0
8	c4.xlarge	32	56000	bigdata	120000000	5000000000	542	0.981580131098954	0.916863624781091	1.0
8	c4.xlarge	32	56000	bigdata	120000000	5000000000	480	0.981580131098954	0.916863624781091	1.0
8	c4.xlarge	32	56000	bigdata	120000000	5000000000	486	0.981580131098954	0.916863624781091	1.0
8	c4.xlarge	32	56000	bigdata	120000000	5000000000	463	0.981580131098954	0.916863624781091	1.0
8	c4.xlarge	32	56000	huge	1200000	10000000	386	0.981580131098954	0.916863624781091	1.0
8	c4.xlarge	32	56000	huge	1200000	10000000	338	0.981580131098954	0.916863624781091	1.0
8	c4.xlarge	32	56000	huge	1200000	10000000	368	0.981580131098954	0.916863624781091	1.0
8	c4.xlarge	32	56000	huge	1200000	10000000	293	0.981580131098954	0.916863624781091	1.0
8	c4.xlarge	32	56000	huge	1200000	10000000	267	0.981580131098954	0.916863624781091	1.0
8	m4.2xlarge	64	256000	bigdata	120000000	5000000000	410	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	bigdata	120000000	5000000000	402	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	bigdata	120000000	5000000000	422	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	bigdata	120000000	5000000000	402	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	bigdata	120000000	5000000000	389	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	huge	1200000	10000000	342	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	huge	1200000	10000000	387	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	huge	1200000	10000000	400	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	huge	1200000	10000000	325	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	huge	1200000	10000000	390	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.large	16	64000	bigdata	120000000	5000000000	1124	0.719976297083032	0.963352406209638	0.757775976316556
8	m4.large	16	64000	bigdata	120000000	5000000000	967	0.719976297083032	0.963352406209638	0.757775976316556
8	m4.large	16	64000	bigdata	120000000	5000000000	1238	0.719976297083032	0.963352406209638	0.757775976316556
8	m4.large	16	64000	bigdata	120000000	5000000000	1277	0.719976297083032	0.963352406209638	0.757775976316556
8	m4.large	16	64000	bigdata	120000000	5000000000	883	0.719976297083032	0.963352406209638	0.757775976316556
8	m4.large	16	64000	huge	1200000	10000000	779	0.719976297083032	0.963352406209638	0.757775976316556
8	m4.large	16	64000	huge	1200000	10000000	733	0.719976297083032	0.963352406209638	0.757775976316556
8	m4.large	16	64000	huge	1200000	10000000	807	0.719976297083032	0.963352406209638	0.757775976316556
8	m4.large	16	64000	huge	1200000	10000000	756	0.719976297083032	0.963352406209638	0.757775976316556
