instance_count	machine_type	slots	memory	data_size_MB	num_of_clusters	dimensions	num_of_samples	samples_per_inputfile	max_iteration	k	gross_runtime	cpu_sysbench	disk_seq_fio	memory_sysbench
6	r4.large	12	90000	huge	5	20	100000000	20000000	5	10	4653	0.626835516578723	1.0	0.670704216951795
6	r4.large	12	90000	huge	5	20	100000000	20000000	5	10	4640	0.626835516578723	1.0	0.670704216951795
6	r4.large	12	90000	huge	5	20	100000000	20000000	5	10	4217	0.626835516578723	1.0	0.670704216951795
6	r4.xlarge	24	180000	bigdata	5	20	1200000000	40000000	10	10	2969	0.621758403741034	0.91340066266808	0.680859830691666
6	r4.xlarge	24	180000	bigdata	5	20	1200000000	40000000	10	10	3223	0.621758403741034	0.91340066266808	0.680859830691666
6	r4.xlarge	24	180000	bigdata	5	20	1200000000	40000000	10	10	3275	0.621758403741034	0.91340066266808	0.680859830691666
6	r4.xlarge	24	180000	bigdata	5	20	1200000000	40000000	10	10	3462	0.621758403741034	0.91340066266808	0.680859830691666
6	r4.xlarge	24	180000	bigdata	5	20	1200000000	40000000	10	10	2581	0.621758403741034	0.91340066266808	0.680859830691666
6	r4.xlarge	24	180000	huge	5	20	100000000	20000000	5	10	1730	0.621758403741034	0.91340066266808	0.680859830691666
6	r4.xlarge	24	180000	huge	5	20	100000000	20000000	5	10	1382	0.621758403741034	0.91340066266808	0.680859830691666
6	r4.xlarge	24	180000	huge	5	20	100000000	20000000	5	10	1879	0.621758403741034	0.91340066266808	0.680859830691666
6	r4.xlarge	24	180000	huge	5	20	100000000	20000000	5	10	1468	0.621758403741034	0.91340066266808	0.680859830691666
6	r4.xlarge	24	180000	huge	5	20	100000000	20000000	5	10	1483	0.621758403741034	0.91340066266808	0.680859830691666
8	c4.2xlarge	64	120000	bigdata	5	20	1200000000	40000000	10	10	2322	1.0	0.975170773880192	0.995589462652916
8	c4.2xlarge	64	120000	bigdata	5	20	1200000000	40000000	10	10	1870	1.0	0.975170773880192	0.995589462652916
8	c4.2xlarge	64	120000	bigdata	5	20	1200000000	40000000	10	10	2825	1.0	0.975170773880192	0.995589462652916
8	c4.2xlarge	64	120000	bigdata	5	20	1200000000	40000000	10	10	2315	1.0	0.975170773880192	0.995589462652916
8	c4.2xlarge	64	120000	bigdata	5	20	1200000000	40000000	10	10	2405	1.0	0.975170773880192	0.995589462652916
8	c4.2xlarge	64	120000	huge	5	20	100000000	20000000	5	10	883	1.0	0.975170773880192	0.995589462652916
8	c4.2xlarge	64	120000	huge	5	20	100000000	20000000	5	10	914	1.0	0.975170773880192	0.995589462652916
8	c4.2xlarge	64	120000	huge	5	20	100000000	20000000	5	10	1131	1.0	0.975170773880192	0.995589462652916
8	c4.2xlarge	64	120000	huge	5	20	100000000	20000000	5	10	877	1.0	0.975170773880192	0.995589462652916
8	c4.2xlarge	64	120000	huge	5	20	100000000	20000000	5	10	829	1.0	0.975170773880192	0.995589462652916
8	c4.large	16	24000	bigdata	5	20	1200000000	40000000	10	10	7109	0.958215477247805	0.963738302503114	0.959066866763844
8	c4.large	16	24000	bigdata	5	20	1200000000	40000000	10	10	6491	0.958215477247805	0.963738302503114	0.959066866763844
8	c4.large	16	24000	bigdata	5	20	1200000000	40000000	10	10	6738	0.958215477247805	0.963738302503114	0.959066866763844
8	c4.large	16	24000	bigdata	5	20	1200000000	40000000	10	10	6490	0.958215477247805	0.963738302503114	0.959066866763844
8	c4.large	16	24000	bigdata	5	20	1200000000	40000000	10	10	7191	0.958215477247805	0.963738302503114	0.959066866763844
8	c4.large	16	24000	huge	5	20	100000000	20000000	5	10	2943	0.958215477247805	0.963738302503114	0.959066866763844
8	c4.large	16	24000	huge	5	20	100000000	20000000	5	10	3133	0.958215477247805	0.963738302503114	0.959066866763844
8	c4.large	16	24000	huge	5	20	100000000	20000000	5	10	3814	0.958215477247805	0.963738302503114	0.959066866763844
8	c4.large	16	24000	huge	5	20	100000000	20000000	5	10	3495	0.958215477247805	0.963738302503114	0.959066866763844
8	c4.large	16	24000	huge	5	20	100000000	20000000	5	10	3137	0.958215477247805	0.963738302503114	0.959066866763844
8	c4.xlarge	32	56000	bigdata	5	20	1200000000	40000000	10	10	3745	0.981580131098954	0.916863624781091	1.0
8	c4.xlarge	32	56000	bigdata	5	20	1200000000	40000000	10	10	2904	0.981580131098954	0.916863624781091	1.0
8	c4.xlarge	32	56000	bigdata	5	20	1200000000	40000000	10	10	3617	0.981580131098954	0.916863624781091	1.0
8	c4.xlarge	32	56000	bigdata	5	20	1200000000	40000000	10	10	3427	0.981580131098954	0.916863624781091	1.0
8	c4.xlarge	32	56000	bigdata	5	20	1200000000	40000000	10	10	3569	0.981580131098954	0.916863624781091	1.0
8	c4.xlarge	32	56000	huge	5	20	100000000	20000000	5	10	1951	0.981580131098954	0.916863624781091	1.0
8	c4.xlarge	32	56000	huge	5	20	100000000	20000000	5	10	1708	0.981580131098954	0.916863624781091	1.0
8	c4.xlarge	32	56000	huge	5	20	100000000	20000000	5	10	1615	0.981580131098954	0.916863624781091	1.0
8	c4.xlarge	32	56000	huge	5	20	100000000	20000000	5	10	1741	0.981580131098954	0.916863624781091	1.0
8	c4.xlarge	32	56000	huge	5	20	100000000	20000000	5	10	1711	0.981580131098954	0.916863624781091	1.0
8	m4.2xlarge	64	256000	bigdata	5	20	1200000000	40000000	10	10	1317	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	bigdata	5	20	1200000000	40000000	10	10	1324	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	bigdata	5	20	1200000000	40000000	10	10	1277	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	bigdata	5	20	1200000000	40000000	10	10	1076	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	bigdata	5	20	1200000000	40000000	10	10	1261	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	huge	5	20	100000000	20000000	5	10	195	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	huge	5	20	100000000	20000000	5	10	207	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	huge	5	20	100000000	20000000	5	10	195	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	huge	5	20	100000000	20000000	5	10	187	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	huge	5	20	100000000	20000000	5	10	197	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.large	16	64000	bigdata	5	20	1200000000	40000000	10	10	5309	0.719976297083032	0.963352406209638	0.757775976316556
8	m4.large	16	64000	bigdata	5	20	1200000000	40000000	10	10	4773	0.719976297083032	0.963352406209638	0.757775976316556
8	m4.large	16	64000	bigdata	5	20	1200000000	40000000	10	10	5365	0.719976297083032	0.963352406209638	0.757775976316556
8	m4.large	16	64000	bigdata	5	20	1200000000	40000000	10	10	4955	0.719976297083032	0.963352406209638	0.757775976316556
8	m4.large	16	64000	bigdata	5	20	1200000000	40000000	10	10	5068	0.719976297083032	0.963352406209638	0.757775976316556
8	m4.large	16	64000	huge	5	20	100000000	20000000	5	10	2391	0.719976297083032	0.963352406209638	0.757775976316556
8	m4.large	16	64000	huge	5	20	100000000	20000000	5	10	2746	0.719976297083032	0.963352406209638	0.757775976316556
8	m4.large	16	64000	huge	5	20	100000000	20000000	5	10	2187	0.719976297083032	0.963352406209638	0.757775976316556
8	m4.large	16	64000	huge	5	20	100000000	20000000	5	10	2130	0.719976297083032	0.963352406209638	0.757775976316556
8	m4.large	16	64000	huge	5	20	100000000	20000000	5	10	2931	0.719976297083032	0.963352406209638	0.757775976316556
8	m4.xlarge	32	128000	bigdata	5	20	1200000000	40000000	10	10	2129	0.724716697086843	0.939577226630061	0.806717869741047
8	m4.xlarge	32	128000	bigdata	5	20	1200000000	40000000	10	10	2592	0.724716697086843	0.939577226630061	0.806717869741047
8	m4.xlarge	32	128000	bigdata	5	20	1200000000	40000000	10	10	2541	0.724716697086843	0.939577226630061	0.806717869741047
8	m4.xlarge	32	128000	bigdata	5	20	1200000000	40000000	10	10	2432	0.724716697086843	0.939577226630061	0.806717869741047
8	m4.xlarge	32	128000	bigdata	5	20	1200000000	40000000	10	10	2239	0.724716697086843	0.939577226630061	0.806717869741047
8	m4.xlarge	32	128000	huge	5	20	100000000	20000000	5	10	1114	0.724716697086843	0.939577226630061	0.806717869741047
8	m4.xlarge	32	128000	huge	5	20	100000000	20000000	5	10	1280	0.724716697086843	0.939577226630061	0.806717869741047
8	m4.xlarge	32	128000	huge	5	20	100000000	20000000	5	10	1058	0.724716697086843	0.939577226630061	0.806717869741047
8	m4.xlarge	32	128000	huge	5	20	100000000	20000000	5	10	1233	0.724716697086843	0.939577226630061	0.806717869741047
8	m4.xlarge	32	128000	huge	5	20	100000000	20000000	5	10	1131	0.724716697086843	0.939577226630061	0.806717869741047
8	r4.2xlarge	64	488000	bigdata	5	20	1200000000	40000000	10	10	280	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	bigdata	5	20	1200000000	40000000	10	10	322	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	bigdata	5	20	1200000000	40000000	10	10	379	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	bigdata	5	20	1200000000	40000000	10	10	297	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	bigdata	5	20	1200000000	40000000	10	10	333	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	huge	5	20	100000000	20000000	5	10	181	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	huge	5	20	100000000	20000000	5	10	164	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	huge	5	20	100000000	20000000	5	10	219	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	huge	5	20	100000000	20000000	5	10	200	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	huge	5	20	100000000	20000000	5	10	205	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.large	16	120000	bigdata	5	20	1200000000	40000000	10	10	5808	0.626835516578723	1.0	0.670704216951795
8	r4.large	16	120000	bigdata	5	20	1200000000	40000000	10	10	5120	0.626835516578723	1.0	0.670704216951795
8	r4.large	16	120000	bigdata	5	20	1200000000	40000000	10	10	4356	0.626835516578723	1.0	0.670704216951795
8	r4.large	16	120000	bigdata	5	20	1200000000	40000000	10	10	5021	0.626835516578723	1.0	0.670704216951795
8	r4.large	16	120000	bigdata	5	20	1200000000	40000000	10	10	5154	0.626835516578723	1.0	0.670704216951795
8	r4.large	16	120000	huge	5	20	100000000	20000000	5	10	2375	0.626835516578723	1.0	0.670704216951795
8	r4.large	16	120000	huge	5	20	100000000	20000000	5	10	2868	0.626835516578723	1.0	0.670704216951795
8	r4.large	16	120000	huge	5	20	100000000	20000000	5	10	2516	0.626835516578723	1.0	0.670704216951795
8	r4.large	16	120000	huge	5	20	100000000	20000000	5	10	2443	0.626835516578723	1.0	0.670704216951795
8	r4.large	16	120000	huge	5	20	100000000	20000000	5	10	2248	0.626835516578723	1.0	0.670704216951795
8	r4.xlarge	32	240000	bigdata	5	20	1200000000	40000000	10	10	2351	0.621758403741034	0.91340066266808	0.680859830691666
8	r4.xlarge	32	240000	bigdata	5	20	1200000000	40000000	10	10	2782	0.621758403741034	0.91340066266808	0.680859830691666
8	r4.xlarge	32	240000	bigdata	5	20	1200000000	40000000	10	10	2348	0.621758403741034	0.91340066266808	0.680859830691666
8	r4.xlarge	32	240000	bigdata	5	20	1200000000	40000000	10	10	2252	0.621758403741034	0.91340066266808	0.680859830691666
8	r4.xlarge	32	240000	bigdata	5	20	1200000000	40000000	10	10	2140	0.621758403741034	0.91340066266808	0.680859830691666
8	r4.xlarge	32	240000	huge	5	20	100000000	20000000	5	10	285	0.621758403741034	0.91340066266808	0.680859830691666
8	r4.xlarge	32	240000	huge	5	20	100000000	20000000	5	10	276	0.621758403741034	0.91340066266808	0.680859830691666
8	r4.xlarge	32	240000	huge	5	20	100000000	20000000	5	10	319	0.621758403741034	0.91340066266808	0.680859830691666
8	r4.xlarge	32	240000	huge	5	20	100000000	20000000	5	10	306	0.621758403741034	0.91340066266808	0.680859830691666
8	r4.xlarge	32	240000	huge	5	20	100000000	20000000	5	10	322	0.621758403741034	0.91340066266808	0.680859830691666
10	c4.2xlarge	80	150000	bigdata	5	20	1200000000	40000000	10	10	1860	1.0	0.975170773880192	0.995589462652916
10	c4.2xlarge	80	150000	bigdata	5	20	1200000000	40000000	10	10	1776	1.0	0.975170773880192	0.995589462652916
10	c4.2xlarge	80	150000	bigdata	5	20	1200000000	40000000	10	10	1782	1.0	0.975170773880192	0.995589462652916
10	c4.2xlarge	80	150000	bigdata	5	20	1200000000	40000000	10	10	1723	1.0	0.975170773880192	0.995589462652916
10	c4.2xlarge	80	150000	bigdata	5	20	1200000000	40000000	10	10	2027	1.0	0.975170773880192	0.995589462652916
10	c4.2xlarge	80	150000	huge	5	20	100000000	20000000	5	10	859	1.0	0.975170773880192	0.995589462652916
10	c4.2xlarge	80	150000	huge	5	20	100000000	20000000	5	10	754	1.0	0.975170773880192	0.995589462652916
10	c4.2xlarge	80	150000	huge	5	20	100000000	20000000	5	10	740	1.0	0.975170773880192	0.995589462652916
10	c4.2xlarge	80	150000	huge	5	20	100000000	20000000	5	10	991	1.0	0.975170773880192	0.995589462652916
10	c4.2xlarge	80	150000	huge	5	20	100000000	20000000	5	10	729	1.0	0.975170773880192	0.995589462652916
10	c4.large	20	30000	bigdata	5	20	1200000000	40000000	10	10	5326	0.958215477247805	0.963738302503114	0.959066866763844
10	c4.large	20	30000	bigdata	5	20	1200000000	40000000	10	10	6474	0.958215477247805	0.963738302503114	0.959066866763844
10	c4.large	20	30000	bigdata	5	20	1200000000	40000000	10	10	6302	0.958215477247805	0.963738302503114	0.959066866763844
10	c4.large	20	30000	bigdata	5	20	1200000000	40000000	10	10	5151	0.958215477247805	0.963738302503114	0.959066866763844
10	c4.large	20	30000	bigdata	5	20	1200000000	40000000	10	10	5062	0.958215477247805	0.963738302503114	0.959066866763844
10	c4.large	20	30000	huge	5	20	100000000	20000000	5	10	2647	0.958215477247805	0.963738302503114	0.959066866763844
10	c4.large	20	30000	huge	5	20	100000000	20000000	5	10	2705	0.958215477247805	0.963738302503114	0.959066866763844
10	c4.large	20	30000	huge	5	20	100000000	20000000	5	10	2781	0.958215477247805	0.963738302503114	0.959066866763844
10	c4.large	20	30000	huge	5	20	100000000	20000000	5	10	3002	0.958215477247805	0.963738302503114	0.959066866763844
10	c4.large	20	30000	huge	5	20	100000000	20000000	5	10	3265	0.958215477247805	0.963738302503114	0.959066866763844
10	c4.xlarge	40	70000	bigdata	5	20	1200000000	40000000	10	10	3107	0.981580131098954	0.916863624781091	1.0
10	c4.xlarge	40	70000	bigdata	5	20	1200000000	40000000	10	10	2860	0.981580131098954	0.916863624781091	1.0
10	c4.xlarge	40	70000	bigdata	5	20	1200000000	40000000	10	10	3002	0.981580131098954	0.916863624781091	1.0
10	c4.xlarge	40	70000	bigdata	5	20	1200000000	40000000	10	10	2904	0.981580131098954	0.916863624781091	1.0
10	c4.xlarge	40	70000	bigdata	5	20	1200000000	40000000	10	10	2865	0.981580131098954	0.916863624781091	1.0
10	c4.xlarge	40	70000	huge	5	20	100000000	20000000	5	10	1381	0.981580131098954	0.916863624781091	1.0
10	c4.xlarge	40	70000	huge	5	20	100000000	20000000	5	10	1438	0.981580131098954	0.916863624781091	1.0
10	c4.xlarge	40	70000	huge	5	20	100000000	20000000	5	10	1445	0.981580131098954	0.916863624781091	1.0
10	c4.xlarge	40	70000	huge	5	20	100000000	20000000	5	10	1354	0.981580131098954	0.916863624781091	1.0
10	c4.xlarge	40	70000	huge	5	20	100000000	20000000	5	10	1526	0.981580131098954	0.916863624781091	1.0
10	m4.2xlarge	80	320000	bigdata	5	20	1200000000	40000000	10	10	1103	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	bigdata	5	20	1200000000	40000000	10	10	1085	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	bigdata	5	20	1200000000	40000000	10	10	922	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	bigdata	5	20	1200000000	40000000	10	10	869	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	bigdata	5	20	1200000000	40000000	10	10	1155	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	huge	5	20	100000000	20000000	5	10	150	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	huge	5	20	100000000	20000000	5	10	173	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	huge	5	20	100000000	20000000	5	10	153	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	huge	5	20	100000000	20000000	5	10	153	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	huge	5	20	100000000	20000000	5	10	176	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.large	20	80000	bigdata	5	20	1200000000	40000000	10	10	7114	0.719976297083032	0.963352406209638	0.757775976316556
10	m4.large	20	80000	bigdata	5	20	1200000000	40000000	10	10	7633	0.719976297083032	0.963352406209638	0.757775976316556
10	m4.large	20	80000	bigdata	5	20	1200000000	40000000	10	10	6540	0.719976297083032	0.963352406209638	0.757775976316556
10	m4.large	20	80000	bigdata	5	20	1200000000	40000000	10	10	6765	0.719976297083032	0.963352406209638	0.757775976316556
10	m4.large	20	80000	bigdata	5	20	1200000000	40000000	10	10	7662	0.719976297083032	0.963352406209638	0.757775976316556
10	m4.large	20	80000	huge	5	20	100000000	20000000	5	10	2107	0.719976297083032	0.963352406209638	0.757775976316556
10	m4.large	20	80000	huge	5	20	100000000	20000000	5	10	2517	0.719976297083032	0.963352406209638	0.757775976316556
10	m4.large	20	80000	huge	5	20	100000000	20000000	5	10	2155	0.719976297083032	0.963352406209638	0.757775976316556
10	m4.large	20	80000	huge	5	20	100000000	20000000	5	10	2112	0.719976297083032	0.963352406209638	0.757775976316556
10	m4.large	20	80000	huge	5	20	100000000	20000000	5	10	2289	0.719976297083032	0.963352406209638	0.757775976316556
10	m4.xlarge	40	160000	bigdata	5	20	1200000000	40000000	10	10	1950	0.724716697086843	0.939577226630061	0.806717869741047
10	m4.xlarge	40	160000	bigdata	5	20	1200000000	40000000	10	10	1687	0.724716697086843	0.939577226630061	0.806717869741047
10	m4.xlarge	40	160000	bigdata	5	20	1200000000	40000000	10	10	1759	0.724716697086843	0.939577226630061	0.806717869741047
10	m4.xlarge	40	160000	bigdata	5	20	1200000000	40000000	10	10	2177	0.724716697086843	0.939577226630061	0.806717869741047
10	m4.xlarge	40	160000	bigdata	5	20	1200000000	40000000	10	10	1745	0.724716697086843	0.939577226630061	0.806717869741047
10	m4.xlarge	40	160000	huge	5	20	100000000	20000000	5	10	1081	0.724716697086843	0.939577226630061	0.806717869741047
10	m4.xlarge	40	160000	huge	5	20	100000000	20000000	5	10	879	0.724716697086843	0.939577226630061	0.806717869741047
10	m4.xlarge	40	160000	huge	5	20	100000000	20000000	5	10	1054	0.724716697086843	0.939577226630061	0.806717869741047
10	m4.xlarge	40	160000	huge	5	20	100000000	20000000	5	10	953	0.724716697086843	0.939577226630061	0.806717869741047
10	m4.xlarge	40	160000	huge	5	20	100000000	20000000	5	10	993	0.724716697086843	0.939577226630061	0.806717869741047
10	r4.2xlarge	80	610000	bigdata	5	20	1200000000	40000000	10	10	279	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	bigdata	5	20	1200000000	40000000	10	10	326	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	bigdata	5	20	1200000000	40000000	10	10	278	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	bigdata	5	20	1200000000	40000000	10	10	279	0.621439738915361	0.699904926309755	0.683905823195575
