instance_count	machine_type	slots	memory	data_size_MB	pages	convergence_criterion	gross_runtime	cpu_sysbench	disk_seq_fio	memory_sysbench
4	c4.2xlarge	32	60000	huge	5000000	0.0	544	1.0	0.975170773880192	0.995589462652916
4	c4.2xlarge	32	60000	huge	5000000	0.0	483	1.0	0.975170773880192	0.995589462652916
4	c4.2xlarge	32	60000	huge	5000000	0.0	336	1.0	0.975170773880192	0.995589462652916
4	c4.2xlarge	32	60000	huge	5000000	0.0	521	1.0	0.975170773880192	0.995589462652916
4	c4.2xlarge	32	60000	huge	5000000	0.0	472	1.0	0.975170773880192	0.995589462652916
4	m4.2xlarge	32	128000	bigdata	50000000	0.0	1045	0.73813508679461	0.917837907061713	0.817114731721182
4	m4.2xlarge	32	128000	bigdata	50000000	0.0	838	0.73813508679461	0.917837907061713	0.817114731721182
4	m4.2xlarge	32	128000	bigdata	50000000	0.0	935	0.73813508679461	0.917837907061713	0.817114731721182
4	m4.2xlarge	32	128000	bigdata	50000000	0.0	864	0.73813508679461	0.917837907061713	0.817114731721182
4	m4.2xlarge	32	128000	bigdata	50000000	0.0	955	0.73813508679461	0.917837907061713	0.817114731721182
4	m4.2xlarge	32	128000	huge	5000000	0.0	352	0.73813508679461	0.917837907061713	0.817114731721182
4	m4.2xlarge	32	128000	huge	5000000	0.0	320	0.73813508679461	0.917837907061713	0.817114731721182
4	m4.2xlarge	32	128000	huge	5000000	0.0	301	0.73813508679461	0.917837907061713	0.817114731721182
4	m4.2xlarge	32	128000	huge	5000000	0.0	347	0.73813508679461	0.917837907061713	0.817114731721182
4	m4.2xlarge	32	128000	huge	5000000	0.0	305	0.73813508679461	0.917837907061713	0.817114731721182
4	m4.large	8	32000	huge	5000000	0.0	1515	0.719976297083032	0.963352406209638	0.757775976316556
4	m4.large	8	32000	huge	5000000	0.0	1353	0.719976297083032	0.963352406209638	0.757775976316556
4	m4.large	8	32000	huge	5000000	0.0	1360	0.719976297083032	0.963352406209638	0.757775976316556
4	m4.large	8	32000	huge	5000000	0.0	1299	0.719976297083032	0.963352406209638	0.757775976316556
4	m4.large	8	32000	huge	5000000	0.0	1405	0.719976297083032	0.963352406209638	0.757775976316556
4	m4.xlarge	16	64000	huge	5000000	0.0	819	0.724716697086843	0.939577226630061	0.806717869741047
4	m4.xlarge	16	64000	huge	5000000	0.0	648	0.724716697086843	0.939577226630061	0.806717869741047
4	m4.xlarge	16	64000	huge	5000000	0.0	757	0.724716697086843	0.939577226630061	0.806717869741047
4	m4.xlarge	16	64000	huge	5000000	0.0	672	0.724716697086843	0.939577226630061	0.806717869741047
4	m4.xlarge	16	64000	huge	5000000	0.0	779	0.724716697086843	0.939577226630061	0.806717869741047
4	r4.2xlarge	32	244000	bigdata	50000000	0.0	711	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	bigdata	50000000	0.0	620	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	bigdata	50000000	0.0	555	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	bigdata	50000000	0.0	537	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	bigdata	50000000	0.0	585	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	huge	5000000	0.0	278	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	huge	5000000	0.0	286	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	huge	5000000	0.0	264	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	huge	5000000	0.0	300	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	huge	5000000	0.0	298	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.large	8	60000	bigdata	50000000	0.0	2453	0.626835516578723	1.0	0.670704216951795
4	r4.large	8	60000	bigdata	50000000	0.0	2788	0.626835516578723	1.0	0.670704216951795
4	r4.large	8	60000	bigdata	50000000	0.0	2549	0.626835516578723	1.0	0.670704216951795
4	r4.large	8	60000	bigdata	50000000	0.0	2677	0.626835516578723	1.0	0.670704216951795
4	r4.large	8	60000	bigdata	50000000	0.0	2260	0.626835516578723	1.0	0.670704216951795
4	r4.large	8	60000	huge	5000000	0.0	979	0.626835516578723	1.0	0.670704216951795
4	r4.large	8	60000	huge	5000000	0.0	906	0.626835516578723	1.0	0.670704216951795
4	r4.large	8	60000	huge	5000000	0.0	745	0.626835516578723	1.0	0.670704216951795
4	r4.large	8	60000	huge	5000000	0.0	915	0.626835516578723	1.0	0.670704216951795
4	r4.large	8	60000	huge	5000000	0.0	1006	0.626835516578723	1.0	0.670704216951795
4	r4.xlarge	16	120000	bigdata	50000000	0.0	1040	0.621758403741034	0.91340066266808	0.680859830691666
4	r4.xlarge	16	120000	bigdata	50000000	0.0	1295	0.621758403741034	0.91340066266808	0.680859830691666
4	r4.xlarge	16	120000	bigdata	50000000	0.0	1155	0.621758403741034	0.91340066266808	0.680859830691666
4	r4.xlarge	16	120000	bigdata	50000000	0.0	1027	0.621758403741034	0.91340066266808	0.680859830691666
4	r4.xlarge	16	120000	bigdata	50000000	0.0	1147	0.621758403741034	0.91340066266808	0.680859830691666
4	r4.xlarge	16	120000	huge	5000000	0.0	438	0.621758403741034	0.91340066266808	0.680859830691666
4	r4.xlarge	16	120000	huge	5000000	0.0	517	0.621758403741034	0.91340066266808	0.680859830691666
4	r4.xlarge	16	120000	huge	5000000	0.0	523	0.621758403741034	0.91340066266808	0.680859830691666
4	r4.xlarge	16	120000	huge	5000000	0.0	444	0.621758403741034	0.91340066266808	0.680859830691666
4	r4.xlarge	16	120000	huge	5000000	0.0	495	0.621758403741034	0.91340066266808	0.680859830691666
6	c4.2xlarge	48	90000	huge	5000000	0.0	270	1.0	0.975170773880192	0.995589462652916
6	c4.2xlarge	48	90000	huge	5000000	0.0	312	1.0	0.975170773880192	0.995589462652916
6	c4.2xlarge	48	90000	huge	5000000	0.0	312	1.0	0.975170773880192	0.995589462652916
6	c4.2xlarge	48	90000	huge	5000000	0.0	277	1.0	0.975170773880192	0.995589462652916
6	c4.2xlarge	48	90000	huge	5000000	0.0	240	1.0	0.975170773880192	0.995589462652916
6	c4.xlarge	24	42000	huge	5000000	0.0	562	0.981580131098954	0.916863624781091	1.0
6	c4.xlarge	24	42000	huge	5000000	0.0	613	0.981580131098954	0.916863624781091	1.0
6	c4.xlarge	24	42000	huge	5000000	0.0	541	0.981580131098954	0.916863624781091	1.0
6	c4.xlarge	24	42000	huge	5000000	0.0	582	0.981580131098954	0.916863624781091	1.0
6	c4.xlarge	24	42000	huge	5000000	0.0	554	0.981580131098954	0.916863624781091	1.0
6	m4.2xlarge	48	192000	bigdata	50000000	0.0	557	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	bigdata	50000000	0.0	609	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	bigdata	50000000	0.0	569	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	bigdata	50000000	0.0	635	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	bigdata	50000000	0.0	544	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	huge	5000000	0.0	273	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	huge	5000000	0.0	232	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	huge	5000000	0.0	223	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	huge	5000000	0.0	281	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	huge	5000000	0.0	307	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.large	12	48000	bigdata	50000000	0.0	2565	0.719976297083032	0.963352406209638	0.757775976316556
6	m4.large	12	48000	bigdata	50000000	0.0	2301	0.719976297083032	0.963352406209638	0.757775976316556
6	m4.large	12	48000	bigdata	50000000	0.0	2730	0.719976297083032	0.963352406209638	0.757775976316556
6	m4.large	12	48000	bigdata	50000000	0.0	2213	0.719976297083032	0.963352406209638	0.757775976316556
6	m4.large	12	48000	bigdata	50000000	0.0	2503	0.719976297083032	0.963352406209638	0.757775976316556
6	m4.large	12	48000	huge	5000000	0.0	1167	0.719976297083032	0.963352406209638	0.757775976316556
6	m4.large	12	48000	huge	5000000	0.0	1038	0.719976297083032	0.963352406209638	0.757775976316556
6	m4.large	12	48000	huge	5000000	0.0	832	0.719976297083032	0.963352406209638	0.757775976316556
6	m4.large	12	48000	huge	5000000	0.0	913	0.719976297083032	0.963352406209638	0.757775976316556
6	m4.large	12	48000	huge	5000000	0.0	885	0.719976297083032	0.963352406209638	0.757775976316556
6	m4.xlarge	24	96000	bigdata	50000000	0.0	910	0.724716697086843	0.939577226630061	0.806717869741047
6	m4.xlarge	24	96000	bigdata	50000000	0.0	1092	0.724716697086843	0.939577226630061	0.806717869741047
6	m4.xlarge	24	96000	bigdata	50000000	0.0	1013	0.724716697086843	0.939577226630061	0.806717869741047
6	m4.xlarge	24	96000	bigdata	50000000	0.0	1188	0.724716697086843	0.939577226630061	0.806717869741047
6	m4.xlarge	24	96000	bigdata	50000000	0.0	944	0.724716697086843	0.939577226630061	0.806717869741047
6	m4.xlarge	24	96000	huge	5000000	0.0	353	0.724716697086843	0.939577226630061	0.806717869741047
6	m4.xlarge	24	96000	huge	5000000	0.0	416	0.724716697086843	0.939577226630061	0.806717869741047
6	m4.xlarge	24	96000	huge	5000000	0.0	389	0.724716697086843	0.939577226630061	0.806717869741047
6	m4.xlarge	24	96000	huge	5000000	0.0	324	0.724716697086843	0.939577226630061	0.806717869741047
6	m4.xlarge	24	96000	huge	5000000	0.0	421	0.724716697086843	0.939577226630061	0.806717869741047
6	r4.2xlarge	48	366000	bigdata	50000000	0.0	382	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	bigdata	50000000	0.0	367	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	bigdata	50000000	0.0	397	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	bigdata	50000000	0.0	377	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	bigdata	50000000	0.0	380	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	huge	5000000	0.0	199	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	huge	5000000	0.0	212	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	huge	5000000	0.0	209	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	huge	5000000	0.0	203	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	huge	5000000	0.0	225	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.large	12	90000	bigdata	50000000	0.0	1464	0.626835516578723	1.0	0.670704216951795
6	r4.large	12	90000	bigdata	50000000	0.0	1653	0.626835516578723	1.0	0.670704216951795
6	r4.large	12	90000	bigdata	50000000	0.0	1462	0.626835516578723	1.0	0.670704216951795
6	r4.large	12	90000	bigdata	50000000	0.0	1566	0.626835516578723	1.0	0.670704216951795
6	r4.large	12	90000	bigdata	50000000	0.0	1404	0.626835516578723	1.0	0.670704216951795
6	r4.large	12	90000	huge	5000000	0.0	663	0.626835516578723	1.0	0.670704216951795
6	r4.large	12	90000	huge	5000000	0.0	691	0.626835516578723	1.0	0.670704216951795
6	r4.large	12	90000	huge	5000000	0.0	794	0.626835516578723	1.0	0.670704216951795
6	r4.large	12	90000	huge	5000000	0.0	765	0.626835516578723	1.0	0.670704216951795
6	r4.large	12	90000	huge	5000000	0.0	652	0.626835516578723	1.0	0.670704216951795
6	r4.xlarge	24	180000	bigdata	50000000	0.0	649	0.621758403741034	0.91340066266808	0.680859830691666
6	r4.xlarge	24	180000	bigdata	50000000	0.0	784	0.621758403741034	0.91340066266808	0.680859830691666
6	r4.xlarge	24	180000	bigdata	50000000	0.0	824	0.621758403741034	0.91340066266808	0.680859830691666
6	r4.xlarge	24	180000	bigdata	50000000	0.0	657	0.621758403741034	0.91340066266808	0.680859830691666
6	r4.xlarge	24	180000	bigdata	50000000	0.0	642	0.621758403741034	0.91340066266808	0.680859830691666
6	r4.xlarge	24	180000	huge	5000000	0.0	421	0.621758403741034	0.91340066266808	0.680859830691666
6	r4.xlarge	24	180000	huge	5000000	0.0	347	0.621758403741034	0.91340066266808	0.680859830691666
6	r4.xlarge	24	180000	huge	5000000	0.0	374	0.621758403741034	0.91340066266808	0.680859830691666
6	r4.xlarge	24	180000	huge	5000000	0.0	385	0.621758403741034	0.91340066266808	0.680859830691666
6	r4.xlarge	24	180000	huge	5000000	0.0	380	0.621758403741034	0.91340066266808	0.680859830691666
8	c4.2xlarge	64	120000	huge	5000000	0.0	236	1.0	0.975170773880192	0.995589462652916
8	c4.2xlarge	64	120000	huge	5000000	0.0	236	1.0	0.975170773880192	0.995589462652916
8	c4.2xlarge	64	120000	huge	5000000	0.0	226	1.0	0.975170773880192	0.995589462652916
8	c4.2xlarge	64	120000	huge	5000000	0.0	247	1.0	0.975170773880192	0.995589462652916
8	c4.2xlarge	64	120000	huge	5000000	0.0	226	1.0	0.975170773880192	0.995589462652916
8	c4.xlarge	32	56000	huge	5000000	0.0	475	0.981580131098954	0.916863624781091	1.0
8	c4.xlarge	32	56000	huge	5000000	0.0	404	0.981580131098954	0.916863624781091	1.0
8	c4.xlarge	32	56000	huge	5000000	0.0	539	0.981580131098954	0.916863624781091	1.0
8	c4.xlarge	32	56000	huge	5000000	0.0	457	0.981580131098954	0.916863624781091	1.0
8	c4.xlarge	32	56000	huge	5000000	0.0	530	0.981580131098954	0.916863624781091	1.0
8	m4.2xlarge	64	256000	bigdata	50000000	0.0	335	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	bigdata	50000000	0.0	390	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	bigdata	50000000	0.0	313	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	bigdata	50000000	0.0	387	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	bigdata	50000000	0.0	338	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	huge	5000000	0.0	213	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	huge	5000000	0.0	217	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	huge	5000000	0.0	285	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	huge	5000000	0.0	189	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	huge	5000000	0.0	227	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.large	16	64000	huge	5000000	0.0	821	0.719976297083032	0.963352406209638	0.757775976316556
8	m4.large	16	64000	huge	5000000	0.0	573	0.719976297083032	0.963352406209638	0.757775976316556
8	m4.large	16	64000	huge	5000000	0.0	612	0.719976297083032	0.963352406209638	0.757775976316556
8	m4.large	16	64000	huge	5000000	0.0	589	0.719976297083032	0.963352406209638	0.757775976316556
8	m4.large	16	64000	huge	5000000	0.0	697	0.719976297083032	0.963352406209638	0.757775976316556
8	m4.xlarge	32	128000	bigdata	50000000	0.0	717	0.724716697086843	0.939577226630061	0.806717869741047
8	m4.xlarge	32	128000	bigdata	50000000	0.0	693	0.724716697086843	0.939577226630061	0.806717869741047
8	m4.xlarge	32	128000	bigdata	50000000	0.0	702	0.724716697086843	0.939577226630061	0.806717869741047
8	m4.xlarge	32	128000	bigdata	50000000	0.0	723	0.724716697086843	0.939577226630061	0.806717869741047
8	m4.xlarge	32	128000	bigdata	50000000	0.0	877	0.724716697086843	0.939577226630061	0.806717869741047
8	m4.xlarge	32	128000	huge	5000000	0.0	309	0.724716697086843	0.939577226630061	0.806717869741047
8	m4.xlarge	32	128000	huge	5000000	0.0	333	0.724716697086843	0.939577226630061	0.806717869741047
8	m4.xlarge	32	128000	huge	5000000	0.0	347	0.724716697086843	0.939577226630061	0.806717869741047
8	m4.xlarge	32	128000	huge	5000000	0.0	289	0.724716697086843	0.939577226630061	0.806717869741047
8	m4.xlarge	32	128000	huge	5000000	0.0	323	0.724716697086843	0.939577226630061	0.806717869741047
8	r4.2xlarge	64	488000	bigdata	50000000	0.0	359	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	bigdata	50000000	0.0	301	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	bigdata	50000000	0.0	288	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	bigdata	50000000	0.0	301	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	bigdata	50000000	0.0	289	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	huge	5000000	0.0	193	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	huge	5000000	0.0	192	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	huge	5000000	0.0	167	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	huge	5000000	0.0	218	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	huge	5000000	0.0	184	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.large	16	120000	bigdata	50000000	0.0	1029	0.626835516578723	1.0	0.670704216951795
8	r4.large	16	120000	bigdata	50000000	0.0	1229	0.626835516578723	1.0	0.670704216951795
8	r4.large	16	120000	bigdata	50000000	0.0	1343	0.626835516578723	1.0	0.670704216951795
8	r4.large	16	120000	bigdata	50000000	0.0	1139	0.626835516578723	1.0	0.670704216951795
8	r4.large	16	120000	bigdata	50000000	0.0	1199	0.626835516578723	1.0	0.670704216951795
8	r4.large	16	120000	huge	5000000	0.0	420	0.626835516578723	1.0	0.670704216951795
8	r4.large	16	120000	huge	5000000	0.0	626	0.626835516578723	1.0	0.670704216951795
8	r4.large	16	120000	huge	5000000	0.0	533	0.626835516578723	1.0	0.670704216951795
8	r4.large	16	120000	huge	5000000	0.0	519	0.626835516578723	1.0	0.670704216951795
8	r4.large	16	120000	huge	5000000	0.0	487	0.626835516578723	1.0	0.670704216951795
8	r4.xlarge	32	240000	bigdata	50000000	0.0	654	0.621758403741034	0.91340066266808	0.680859830691666
8	r4.xlarge	32	240000	bigdata	50000000	0.0	572	0.621758403741034	0.91340066266808	0.680859830691666
8	r4.xlarge	32	240000	bigdata	50000000	0.0	588	0.621758403741034	0.91340066266808	0.680859830691666
8	r4.xlarge	32	240000	bigdata	50000000	0.0	619	0.621758403741034	0.91340066266808	0.680859830691666
8	r4.xlarge	32	240000	bigdata	50000000	0.0	648	0.621758403741034	0.91340066266808	0.680859830691666
8	r4.xlarge	32	240000	huge	5000000	0.0	302	0.621758403741034	0.91340066266808	0.680859830691666
8	r4.xlarge	32	240000	huge	5000000	0.0	277	0.621758403741034	0.91340066266808	0.680859830691666
8	r4.xlarge	32	240000	huge	5000000	0.0	266	0.621758403741034	0.91340066266808	0.680859830691666
8	r4.xlarge	32	240000	huge	5000000	0.0	332	0.621758403741034	0.91340066266808	0.680859830691666
8	r4.xlarge	32	240000	huge	5000000	0.0	258	0.621758403741034	0.91340066266808	0.680859830691666
10	c4.2xlarge	80	150000	bigdata	50000000	0.0	445	1.0	0.975170773880192	0.995589462652916
